t_id_interesado;tipo_interesado;tipo_documento;documento_identidad;primer_nombre
513246;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512787;Persona_Juridica;Secuencial;000000000000;SANCHEZ-PORTO-Y-COMPANIA-LIMITADA
512733;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512937;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512700;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512960;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512791;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-BANANERA-GUACUCO-LIMITAD
513275;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
512795;Persona_Juridica;Secuencial;000000000000;INVERSORA-ALFA-LIMITADA
512805;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-EL-ROSAL-LIMITADA
512936;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA
512788;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-MAGDAL
512882;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA
512523;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513144;Persona_Juridica;Secuencial;000000000000;CONSTRUCCIONES-GAMMA-LIMITADA
513059;Persona_Juridica;Secuencial;000000000000;ORGANIZACION-MOVIMIENTO-GNOSTICO-
512550;Persona_Juridica;Secuencial;000000000000;ARCAS-INMOBILIARIA-SOCIEDAD-ANONI
512526;Persona_Juridica;Secuencial;000000000000;LEON-Y-CORREA-LIMITADA
512744;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
527231;Persona_Juridica;Cedula_Ciudadania;91701862;GNECCO-Y-COMPANIA-SOCIEDAD-EN-COM
512865;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513277;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
513285;Persona_Juridica;Secuencial;000000000000;INVERSIONES-RAMIREZ-PEREZ-SOCIEDA
512756;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA
513206;Persona_Juridica;Secuencial;000000000000;PAPACHAMA-ASOCIADOS-SOCIEDAD-ENCO
513114;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DONADO-LIMITADA
513280;Persona_Juridica;Secuencial;000000000000;INVERSIONES-Y-DISTRIBUCIONES-COMP
512752;Persona_Juridica;Secuencial;000000000000;ECOCINTO-LIMITADA
512789;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DIAZGRANADOS-Y-SOTOMA
512298;Persona_Juridica;Cedula_Ciudadania;8020078039;NOVA S.A.S
513243;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
599592;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512938;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
512751;Persona_Juridica;Secuencial;000000000000;KONA-TURISTICA-LIMITADA
513256;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513116;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DONADO-LIMITADA
513295;Persona_Juridica;Secuencial;000000000000;ESARCO-Y-ASOCIADOS-LIMITADA
512659;Persona_Juridica;Secuencial;000000000000;INVERSIONES-MORAN-LIMITADA
512531;Persona_Juridica;Secuencial;000000000000;INVERSIONES-REYES-VELASQUEZ-Y-COM
512689;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512958;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA
640094;Persona_Juridica;Secuencial;000000000000;LOS-PORTALES-LIMITADA
512946;Persona_Juridica;Secuencial;000000000000;INVERSIONES-SERRANO-OGLIASTRI-LIM
513133;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DIAZGRANADOS-LIMITADA
512821;Persona_Juridica;Secuencial;000000000000;M-A-ZUNIGA-E-HIJOS-LIMITADA
513214;Persona_Juridica;Secuencial;000000000000;FAYAD-MANZUR-Y-COMPANIA-SOCIEDAD-
512780;Persona_Juridica;Secuencial;000000000000;INVERSIONES-TURISTICAS-DEL-CARIBE
512779;Persona_Juridica;Secuencial;000000000000;INGENIERIA-Y-COMPANIA-LIMITADA
512732;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513307;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DAVILA-LIMITADA
512521;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512967;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
512754;Persona_Juridica;Secuencial;000000000000;L-C-M-Y-ASOCIADOS-LIMITADA-Y-COMP
570696;Persona_Juridica;NIT;9003024161;HERMANOS-BERMUDES-LIMITADA
512560;Persona_Juridica;Secuencial;000000000000;PATUCA-LIMITADA
512814;Persona_Juridica;Secuencial;000000000000;INFRA-INVERSIONES-E-INGENIERIA-PE
512968;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512528;Persona_Juridica;Secuencial;000000000000;CONTRAUCCIONES-E-INVERSIONES-BETA
513241;Persona_Juridica;Secuencial;000000000000;CAMPO-E-HIJOS-LIMIT
512939;Persona_Juridica;Secuencial;000000000000;CARLOS-A-LACOUTURE-E-HIJOS-LIMITA
513162;Persona_Juridica;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN
513302;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-LA-COQUERA-LIMITADA
512577;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DEL-DAGO-SOCIEDAD-ANO
513069;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DONADO-LIMITADA
513041;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512991;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512602;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513057;Persona_Juridica;Secuencial;000000000000;SERNA-Y-COMPANIA-SOCIEDAD-ENCOMAN
512801;Persona_Juridica;Secuencial;000000000000;FUNDACION-UNIVERSIDAD-AUTONOMA-DE
512624;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
512796;Persona_Juridica;Secuencial;000000000000;PRONTOCREDITO-LIMITADA
513150;Persona_Juridica;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA
513029;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513266;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-DE-PENSIONADOS-FERROVIAR
512625;Persona_Juridica;Secuencial;000000000000;INVERFRIE-Y-COMPANIA-SOCIEDAD-EN-
512913;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513011;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512903;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512994;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512690;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512552;Persona_Juridica;Secuencial;000000000000;ARCAS-INMOBILIARIA-SOCIEDAD-ANONI
513287;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-GAVIRIA-ESCOBAR-Y-COMPAN
512529;Persona_Juridica;Secuencial;000000000000;HERNANDEZ-COBA-LIMITADA
512587;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512906;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513151;Persona_Juridica;Secuencial;000000000000;INMOBILIARIA-J-D-LIMITADA
513112;Persona_Juridica;Secuencial;000000000000;COMERCIALIZADORA-PATRY-SOCIEDAD-P
512847;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512876;Persona_Juridica;Secuencial;000000000000;CARLOS-A-LACOUTURE-HIJOS-LTDA
512807;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-EL-ROSAL-LIMITADA
512742;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513284;Persona_Juridica;Secuencial;000000000000;DAVILA-Y-FUENTES-LIMITADA
512691;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513099;Persona_Juridica;Secuencial;000000000000;INVERSIONES-AGROPECUARIAS-DEL-LIT
512720;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512790;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DIAZGRANADOS-LIMITADA
512925;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513254;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513232;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-
512868;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512743;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513305;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DAVILA-LIMITADA
513247;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512636;Persona_Juridica;Secuencial;000000000000;INVERSIONES-ANIRAYU-LIMITADA
512947;Persona_Juridica;Secuencial;000000000000;INVERSIONES-SERRANO-OGLIASTRI-LIM
513047;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512667;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-DE-CAPITALIZACION-Y-AHOR
512989;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513182;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DONADO-LIMITADA
513111;Persona_Juridica;Secuencial;000000000000;COMERCIALIZADORA-PATRY-SOCIEDAD-P
512698;Persona_Juridica;Secuencial;000000000000;CELUMOVIL-SOCIEDAD-ANONIMA
513282;Persona_Juridica;Secuencial;000000000000;HERMANOS-GUIDO-PONCE-LIMITADA
512928;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512852;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512781;Persona_Juridica;Secuencial;000000000000;EMSOLMEC-LIMITADA
512581;Persona_Juridica;Secuencial;000000000000;ORGANIZACION-SOLIDARIA-COMPARTA
513121;Persona_Juridica;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI
512630;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513188;Persona_Juridica;Secuencial;000000000000;P-M-DAVILA-Y-COMPANIA-SOCIEDAD-EN
513008;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512639;Persona_Juridica;Secuencial;000000000000;RASTA-LIMITADA
512534;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-DEL-MAGDALENA
513176;Persona_Juridica;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN
513219;Persona_Juridica;Secuencial;000000000000;ARRECIFES-SOCIEDAD-ANONIMA
513040;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512666;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-DE-CAPITALIZACION-Y-AHOR
513148;Persona_Juridica;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN
512755;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA
513023;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513062;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513212;Persona_Juridica;Secuencial;000000000000;C-B-BOLIVAR-INMOBILIARIA-SOCIEDAD
512745;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512816;Persona_Juridica;Secuencial;000000000000;LA-CASA-DE-LAS-ALFOMBRAS-LIMITADA
512841;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512749;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA
515366;Persona_Juridica;NIT;9008060044;ANTARES CONSTRUCTORA E INMOBILIARIA SAS
513130;Persona_Juridica;Secuencial;000000000000;CLINICA-AVELLANEDA-OTORRINO-LARIN
593427;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
513115;Persona_Juridica;Secuencial;000000000000;INVERSIONES-VELASQUEZ-ARIAS-Y-COM
513055;Persona_Juridica;Secuencial;000000000000;CAVIVES-LIMITADA
512588;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512962;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-
512846;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512585;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513024;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512899;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512687;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512664;Persona_Juridica;Secuencial;000000000000;INVERSIONES-POMARICO-Y-COMPANIA-S
512963;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512633;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DIAZGRANADOS-Y-SOTOMA
570698;Persona_Juridica;NIT;9012807464;ALTO CISNE S.A.S
512853;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512580;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512544;Persona_Juridica;Secuencial;000000000000;INSTITUTO-EBENEZER-LIMITADA
513131;Persona_Juridica;Secuencial;000000000000;GACEN-LIMITADA
513249;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512530;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-DEL-MAGDALENA
512774;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA
512869;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-DEL-CARMEN-LA-FE
513193;Persona_Juridica;Secuencial;000000000000;INMOBILIARIA-SANTA-MARTA-LIMITADA
512583;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512948;Persona_Juridica;Secuencial;000000000000;INVERSIONES-SERRANO-OGLIASTRI-LIM
512926;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513088;Persona_Juridica;Secuencial;000000000000;AGRUPAR-Y-COMPANIA-SOCIEDAD-EN-CO
513142;Persona_Juridica;Secuencial;000000000000;D-Y-R-DURAN-Y-RONDON-LIMITADA
513156;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-MEDICA-DE-ESPECIALISTAS-
512838;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512533;Persona_Juridica;Secuencial;000000000000;CONSTRUCCIONES-E-INVERSIONES-BETA
513220;Persona_Juridica;Secuencial;000000000000;GUSTAVO-MANRIQUE-A-E-HIJOS-LIMITA
513225;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512683;Persona_Juridica;Secuencial;000000000000;VIHENAA-SOCIEDAD-POR-ACCIONES-SIM
512603;Persona_Juridica;Secuencial;000000000000;RADIO-CADENA-NACIONAL-SOCIEDAD-AN
513109;Persona_Juridica;Secuencial;000000000000;COMERCIALIZADORA-PATRY-SOCIEDAD-P
617102;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
512819;Persona_Juridica;Secuencial;000000000000;INVERSIONES-VELASQUES-ACOSTA-SOCI
513061;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513185;Persona_Juridica;Secuencial;000000000000;DESMAR-SOCIEDAD-DESCONTAMINACION-
513127;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-MEDICA-DE-ESPECIALISTAS-
513063;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513213;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DELGADO-SANCHEZ-Y-COM
512609;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512905;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513226;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512537;Persona_Juridica;Secuencial;000000000000;HERNANDEZ-COBA-LIMITADA
513177;Persona_Juridica;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA
512776;Persona_Juridica;Secuencial;000000000000;L-C-M-Y-ASOCIADOS-LIMITADA-Y-COMP
513163;Persona_Juridica;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN
512784;Persona_Juridica;Secuencial;000000000000;INVERSIONES-VELASQUEZ-ALZAMORA-Y-
512640;Persona_Juridica;Secuencial;000000000000;CHIEF-LIMITADA
512777;Persona_Juridica;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN
512723;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512873;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
522011;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512575;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512824;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-
512786;Persona_Juridica;Secuencial;000000000000;EQUICARIBE-LIMITADA
513145;Persona_Juridica;Secuencial;000000000000;CONSTRUCCIONES-GAMMA-LIMITADA
593444;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
512811;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-MULTICOMERCIAL-LIMITADA
513221;Persona_Juridica;Secuencial;000000000000;INVERNORTE-SOCIEDAD-ANONIMA-INVER
513085;Persona_Juridica;Secuencial;000000000000;URBANIZADORA-COBA-LIMITADA
513019;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIA-LIMITADA
513190;Persona_Juridica;Secuencial;000000000000;CISA-CENTRAL-DE-INVERSIONES-SOCIE
512902;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513007;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513037;Persona_Juridica;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI
513216;Persona_Juridica;Secuencial;000000000000;JOFAYMAN-SOCIEDAD-ENCOMANDITA
512549;Persona_Juridica;Secuencial;000000000000;L-SCHONWALD-Y-ASOCIADOS-LIMITADA
512618;Persona_Juridica;Secuencial;000000000000;INVERSIONES-ESPINOZA-PACHECO-LIMI
512835;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512901;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512524;Persona_Juridica;Secuencial;000000000000;UCC-UNIVERSIDAD-COOPERATIVA-DE-CO
512843;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513299;Persona_Juridica;Secuencial;000000000000;URBANIZACION-LOS-CERROS-LIMITADA
512719;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512711;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512809;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-EL-ROSAL-LIMITADA
512878;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512817;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512975;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512685;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-DE-EDUCADORES-DEL-MAGDAL
512559;Persona_Juridica;Secuencial;000000000000;CLINICA-DE-LA-MUJER
512798;Persona_Juridica;Secuencial;000000000000;SERPA-Y-VEGA-LIMITADA
512586;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512699;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513098;Persona_Juridica;Secuencial;000000000000;INVERSIONES-AGROPECUARIAS-DEL-LIT
513224;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513253;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGAD
512990;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512974;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512673;Persona_Juridica;Secuencial;000000000000;VIHENAA-SOCIEDAD-POR-ACCIONES-SIM
512993;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513235;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512806;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-EL-ROSAL-LIMITADA
512729;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513180;Persona_Juridica;Secuencial;000000000000;GONZALEZ-Y-COMPANIA-LIMITADA
512854;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512716;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513281;Persona_Juridica;Secuencial;000000000000;CARLOS-LACOUTURE-E-HIJOS-LIMITADA
512973;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512875;Persona_Juridica;Secuencial;000000000000;URBANIZACION-SANTA-FE-LIMITADA
512931;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513309;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DAVILA-LIMITADA
513035;Persona_Juridica;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI
513122;Persona_Juridica;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI
513286;Persona_Juridica;Secuencial;000000000000;SOPENMAG-SOCIEDAD-PENSIONADOS-DE-
512907;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-
512736;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512726;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513048;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513082;Persona_Juridica;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN
513067;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DONADO-LIMITADA
513272;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
512558;Persona_Juridica;Secuencial;000000000000;DE-LA-MUJER-LIMITADA
513031;Persona_Juridica;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI
513025;Persona_Juridica;Secuencial;000000000000;PROINTUR-PROMOTORA-DE-INVERSIONES
513207;Persona_Juridica;Secuencial;000000000000;INTERVISUAL-SOCIEDAD-ANONIMA
512910;Persona_Juridica;Secuencial;000000000000;SURTIMAGDALENA-LIMITADA
513027;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512945;Persona_Juridica;Secuencial;000000000000;INVERSIONES-SERRANO-OGLIASTRI-LIM
512532;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-COOPERATIVA-DE-COLOMB
513237;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA
513274;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
512611;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513157;Persona_Juridica;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA
599586;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
512812;Persona_Juridica;Secuencial;000000000000;INVERSIONES-SABOGAL-SABOGAL-Y-COM
512616;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
513128;Persona_Juridica;Secuencial;000000000000;HIMODY-SOCIEDAD-ANONIMA
513211;Persona_Juridica;Secuencial;000000000000;FAYAD-TATIS-Y-COMPANIA-SOCIEDAD-E
513264;Persona_Juridica;Secuencial;000000000000;C-I-LA-SAMARIA-SOCIEDAD-ANONIMA
513244;Persona_Juridica;Secuencial;000000000000;DISTRIBUIDORA-BAVARIA-SOCIEDAD-AN
512848;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512964;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
654474;Persona_Juridica;Cedula_Ciudadania;8002422963;INVERSIONES-TURISTICAS-BURITACA-S
513020;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA
512658;Persona_Juridica;Secuencial;000000000000;INVERSIONES-Y-CONSTRUCCIONES-VIPA
597484;Persona_Juridica;Secuencial;000000000000;GACEN-LIMITADA
512912;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512818;Persona_Juridica;Secuencial;000000000000;INVERSIONES-T2-&-MH-SOCIEDAD-POR-
512724;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512553;Persona_Juridica;Secuencial;000000000000;ARCAS-INMOBILIARIA-SOCIEDAD-ANONI
512804;Persona_Juridica;Secuencial;000000000000;INVERSIONES-TARUD-FARAH-SOCIEDAD-
513092;Persona_Juridica;Secuencial;000000000000;PAPEL-MUEBLES-LIMITADA
512695;Persona_Juridica;Secuencial;000000000000;M-A-ZUNIGA-E-HIJOS-LIMITADA
513267;Persona_Juridica;Secuencial;000000000000;ARQUISOLUCIONES-DURAN-LIMITADA
512657;Persona_Juridica;Secuencial;000000000000;MAR-Y-CRUZ-LIMITADA
