t_id_predio;numero_predial;t_id_tramitecatastral;t_id_fuenteadministrativa;ente_emisor;oficina_origen;ciudad_origen;numero_fuente
787586;470010002000000050672000000000;1179770;295093;NOTARIA PRIMERA SANTA MARTA;;;1569
676028;470010102000001540902900000029;1183214;361146;NOTARIA PRIMERA DE SANTA MARTA;;;1673
1000007;470010002000000070903921010404;1182616;348464;NOTARIA SEGUNDA DE SANTA MARTA;;;2313
988516;470010002000000060901900000048;1180339;298270;NOTARIA PRIMERA DE SANTA MARTA;;;0756
818508;470010002000000022527000000000;1186071;381168;NOTARIA TERCERA E SANTA MARTA;;;2461
1069803;470010002000000070903902030029;1183271;377666;NOTARIA SEGUNDA DE SANTA MARTA;;;1320
914795;470010106000012190013500000001;1180249;297399;NOTARIA SEGUNDA DE SANTA MARTA;;;1630
3015051;470010002000000076901908020176;1186588;492354;NOTARIA 4;;;1203
1060144;470010002000000070903917020326;1183370;377902;NOTARIA SEGUNDA DE SANTA MARTA;;;2613
1020397;470010106000011430007000000000;1181083;304531;NOTARIA SEGUNDA SANTA MARTA;;;2553
938275;470010002000000070905907050137;1182535;347797;NOTARIA TERCERA DE SANTA MARTA;;;1011
739008;470010102000001490016000000000;1180389;298375;NOTARIA TERCERA DE SANTA MARTA;;;138
678860;470010106000000560901901020012;1179666;291913;NOTARIA 4;;;1321
666199;470010102000003850034000000000;1183820;449597;NOTARIA PRIMERA DE SANTA MARTA;;;1712
722612;470010002000000070905903050058;1183089;357251;NOTARIA QUINTA DE BOGOT�;;;1815
1067459;470010002000000023182000000000;1184839;447903;NOTARIA CUARTA DE  SANTA MARTA;;;967
720541;470010002000000070902906010103;1184965;467481;NOTARIA TERCERA DE SANTA MARTA;;;2559
1069765;470010002000000070902911030210;1184963;467480;NOTARIA TERCERA DE SANTA MARTA;;;2656
1028872;470010002000000070902903030050;1185187;467593;NOTARIA TERCERA DE SANTA MARTA;;;1921
1036599;470010002000000070903914030270;1184837;466743;NOTARIA SEGUNDA DE SANTA MARTA;;;2766
659920;470010002000000076901905070513;1181609;343593;NOTARIA 4;;;1521
796885;470010104000000910903901000218;1185720;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
917187;470010002000000023096000000000;1180490;299053;NOTARIA CUARTA DE SANTA MARTA;;;241
862127;470010002000000070902905030090;1182977;354763;NOTARIA TERCERA DE SANTA MARTA;;;2717
851898;470010106000010290013500000001;1182939;354744;NOTARIA SEGUNDA DE SANTA MARTA;;;0
721701;470010002000000070903902010022;1183934;452672;NOTARIA SEGUNDA DE SANTA MARTA;;;1340
951488;470010002000000070905903040054;1183147;357280;NOTARIA TERCERA DE SANTA MARTA;;;1858
685711;470010002000000076901906080589;1180816;302816;NOTARIA 4;;;1794
880779;470010002000000070803800007079;1186377;352639;NOTARIA CUARTA SANTA MARTA;;;1711
1042739;470010115000006660001000000000;1184389;489437;NOTARIA CUARTA DE SANTA MARTA;;;2353
720940;470010002000000070902907030131;1185050;467523;NOTARIA TERCERA DE SANTA MARTA;;;2250
1033219;470010102000002330901900000284;1182743;489485;NOTARIA PRIMERA DE SANTA MARTA;;;0084
691019;470010106000000560901901080058;1182218;346575;NOTARIA 4;;;2854
667429;470010107000000170902900000184;1181098;304540;NOTARIA QUINTA DE BUCARAMAGA;;;3369
703090;470010002000000060917900007343;1179574;291320;NOTARIA SEGUNDA DE SANTA MARTA;;;2787
3016782;470010002000000070902915040295;1187039;494076;NOTARIA TERCERA DE SANTA MARTA;;;0912
744858;470010002000000070903912050239;1185223;467611;NOTARIA QUINTA DE BOGOTA D.C.;;;4790
758973;470010002000000070902909040173;1183572;378284;NOTARIA TERCERA DE SANTA MARTA;;;2630
662463;470010002000000076901901080267;1180579;299110;NOTARIA 4;;;2066
1026505;470010108000000060902902130137;1183660;489425;NOTARIA CUARTA DE SANTA MARTA;;;1038
657785;470010002000000070903919020368;1183951;452697;NOTARIA SEGUNDA DE SANTA MARTA;;;2666
658766;470010104000000910903901000219;1185912;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
1003558;470010002000000070905905020087;1180997;304181;NOTARIA TERCERA DE SANTA MARTA;;;1544
945641;470010102000000730004000000000;1180255;297402;NOTARIA TERCERA DE SANTA MARTA;;;150
747464;470010002000000070903922030431;1184887;466948;NOTARIA SEGUNDA DE SANTA MARTA;;;478
667746;470010105000000970024000000000;1182931;354298;NOTARIA TERCERA DE SANTA MARTA;;;1843
866015;470010002000000076901904040426;1185724;484350;NOTARIA 4;;;317
829439;470010103000002590009000000000;1183222;363652;NOTARIA PRIMERA DE SANTA MARTA;;;1151
797096;470010106000011460001000000000;1185991;486518;NOTARIA SEGUNDA SANTA MARTA;;;1647
720195;470010002000000070902903030049;1185025;467511;NOTARIA TERCERA DE SANTA MARTA;;;2450
657956;470010002000000070903903040054;1182572;348196;NOTARIA SEGUNDA DE SANTA MARTA;;;1393
940186;470010002000000022921000000000;1180138;297270;NOTARIA PRIMERA SANTA MARTA;;;512
932163;470010003000000010802800004061;1186221;485731;NOTARIA PRIMERA DE SANTA MARTA;;;0624
1036519;470010002000000040901900000106;1187076;492279;NOTARIA 3;;;3881
957011;470010110000000400904900001028;1184322;421674;NOTARIA PRIMERA DE SANTA MARTA;;;238
1032766;470010114000000320033000000000;1180520;299073;NOTARIA CUARTA DE SANTA MARTA;;;1412
666203;470010002000000070905909030172;1183521;378248;NOTARIA TERCERA DE SANTA MARTA;;;1267
664405;470010002000000010096000000000;1180195;297376;NOTARIA TERCERA DE SANTA MARTA;;;2105
657998;470010002000000070903921040415;1185120;467559;NOTARIA SEGUNDA DE SANTA MARTA;;;2430
3019422;470010002000000076901908010103;1186978;492573;NOTARIA 2;;;120
722300;470010002000000070903921050419;1184955;467476;NOTARIA SEGUNDA DE SANTA MARTA;;;2311
1014294;470010002000000076901907010597;1182064;344943;NOTARIA 4;;;1047
1026509;470010002000000070903901020007;1183338;377886;NOTARIA SEGUNDA DE SANTA MARTA;;;1417
740010;470010002000000070903905050100;1184628;462842;NOTARIA SEGUNDA DE SANTA MARTA;;;2238
967977;470010002000000076901904020410;1181629;343636;NOTARIA 4;;;1850
861448;470010106000000560901902080128;1184234;454538;NOTARIA 4;;;2857
722570;470010002000000070905902050038;1183113;357263;NOTARIA TERCERA DE SANTA MARTA;;;844
760298;470010002000000070268000000000;1179626;291349;NOTARIA PRIMERA DE SANTA MARTA;;;0415
731783;470010112000001660015000000000;1180226;297387;NOTARIA SEGUNDA DE SANTA MARTA;;;975
773494;470010002000000070905918020347;1180703;301000;NOTARIA TERCERA DE SANTA MARTA;;;1535
657865;470010002000000070905906050119;1182480;347715;NOTARIA QUINTA DE BOGOT�;;;1191
667658;470010002000000070902904010064;1185172;467585;NOTARIA TERCERA DE SANTA MARTA;;;2563
722636;470010002000000070905903020048;1183154;357533;NOTARIA TERCERA DE SANTA MARTA;;;1305
914566;470010105000000940241500000001;1179941;295431;NOTARIA TERCERA DE SANTA MARTA;;;1607
957974;470010007000000020071000000000;1179979;295454;NOTARIA VEINTIOCHO DE BOGOTA;;;1990
666234;470010002000000070903907020127;1183486;378081;NOTARIA SEGUNDA DE SANTA MARTA;;;1396
822117;470010002000000070905921020407;1182407;344400;NOTARIA TERCERA DE SANTA MARTA;;;1514
975656;470010110000000380908900001707;1187615;502031;NOTARIA TERCERA DE SANTA MARTA;;;263
893439;470010102000000880030000000000;1180235;297392;NOTARIA CUARTA DE SANTA MARTA;;;366
822211;470010002000000070905912050240;1182435;347418;NOTARIA TERCERA DE SANTA MARTA;;;1527
796845;470010104000000910903901000191;1185958;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
1006904;470010002000000070903914050278;1180791;326617;NOTARIA SEGUNDA DE SANTA MARTA;;;1878
659920;470010002000000076901905070513;1181608;343593;NOTARIA 4;;;1521
684886;470010002000000060912900004446;1179586;291326;NOTARIA TERCERA SANTA MARTA;;;841
668152;470010115000006790901900000081;1183674;489494;NOTARIA TERCERA DE SANTA MARTA;;;1071
1041574;470010002000000070902912050239;1185180;467589;NOTARIA TERCERA DE SANTA MARTA;;;2893
1072209;470010107000001050801800000063;1186193;491593;NOTARIA SEGUNDA DE SANTA MARTA;;;1775
720643;470010002000000070902905020085;1182989;354844;NOTARIA TERCERA DE SANTA MARTA;;;2166
1060063;470010002000000070905908040154;1181133;326972;NOTARIA CUARTA DE SANTA MARTA;;;2673
995686;470010002000000070903910010183;1183301;377681;NOTARIA SEGUNDA DE SANTA MARTA;;;2626
1025021;470010101000001820901900000034;1185347;448954;NOTARIA PRIMERA DE SANTA MARTA;;;378
3013875;470010002000000076901908010148;1187048;492560;NOTARIA 4;;;1672
818205;470010108000000180901901130062;1181901;302000;NOTARIA 3 SANTA MARTA;;;754
720201;470010002000000070902904040074;1184999;467498;NOTARIA TERCERA DE SANTA MARTA;;;2330
684894;470010002000000070903917030332;1183363;377898;NOTARIA SEGUNDA DE SANTA MARTA;;;2351
1045936;470010002000000070903923040455;1180770;326494;NOTARIA SEGUNDA DE SANTA MARTA;;;2502
659036;470010002000000070905911040215;1186676;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
821463;470010109000003260005000000000;1179703;294917;NOTARIA VEINTISEIS DE BARRANQUILLA;;;3067
1000194;470010107000000020901900000103;1179965;295447;NOTARIA DECIMA DE BUCARAMANGA;;;688
787985;470010002000000076901901020220;1183705;489432;NOTARIA 4;;;2302
746568;470010104000001390030000000000;1186576;492265;NOTARIA CUARTA DE SANTA MARTA;;;2056
657829;470010002000000076901902050308;1185850;476877;NOTARIA 4;;;644
727013;470010002000000076901906070581;1182031;344640;NOTARIA 4;;;976
789433;470010800000000490037000000000;1183727;447009;NOTARIA SEGUNDA SANTA MARTA;;;981
952104;470010002000000070903913020248;1184936;467466;NOTARIA SEGUNDA DE SANTA MARTA;;;2602
715688;470010002000000070903908040153;1183397;378029;NOTARIA SEGUNDA DE SANTA MARTA;;;2451
657929;470010002000000070903909040176;1183306;377684;NOTARIA SEGUNDA DE SANTA MARTA;;;1603
694446;470010107000000090906901010155;1186093;482593;NOTARIA 4 SANTA MARTA;;;503
722566;470010002000000070905901040015;1183187;358790;NOTARIA TERCERA DE SANTA MARTA;;;1206
837844;470010101000001740903900000044;1184180;454401;NOTARIA PRIMERA DE SANTA MARTA;;;1942
977028;470010002000000070902905020086;1182988;354843;NOTARIA TERCERA DE SANTA MARTA;;;2442
657831;470010002000000040901901010145;1182011;344381;NOTARIA 3;;;1732
1052453;470010003000000010205000000000;1180516;299070;NOTARIA PRIMERA DE SANTA MARTA;;;1067
719709;470010002000000070902901020006;1185239;467619;NOTARIA TERCERA DE SANTA MARTA;;;2310
1026747;470010002000000070902916040314;1182823;354129;NOTARIA TERCERA DE SANTA MARTA;;;362
893119;470010002000000060917900007226;1180189;297373;NOTARIA SEGUNDA DE SANTA MARTA;;;2134
864681;470010103000002160008000000000;1184592;462717;NOTARIA SEGUNDA DE SANTA MARTA;;;2110
3023934;470010002000000076901905080524;1186886;494997;NOTARIA 4;;;2549
787974;470010002000000076901908020165;1183706;489502;NOTARIA 4;;;1130
951567;470010002000000076901904030423;1179718;294926;NOTARIA 4;;;794
1064136;470010002000000070903903030049;1183080;357222;NOTARIA SEGUNDA DE SANTA MARTA;;;1920
789778;470010002000000070905916040316;1180721;302711;NOTARIA TERCERA DE SANTA MARTA;;;1713
773401;470010002000000070905918010344;1180702;300998;NOTARIA TERCERA DE SANTA MARTA;;;1376
668718;470010002000000070903903020046;1182562;348166;NOTARIA SEGUNDA DE SANTA MARTA;;;1927
779136;470010800000000460013000000000;1180387;298373;NOTARIA TERCERA DE SANTA MARTA;;;2811
684994;470010107000000810906900000440;1180288;297498;NOTARIA TERCERA SANTA MARTA;;;1893
789929;470010002000000070905917010322;1180725;302720;NOTARIA TERCERA DE SANTA MARTA;;;1711
721830;470010002000000070903907030130;1183475;378075;NOTARIA SEGUNDA DE SANTA MARTA;;;1521
3016251;470010002000000076901902020281;1186687;493233;NOTARIA 4;;;1069
861086;470010002000000070903901050018;1183285;377673;NOTARIA SEGUNDA DE SANTA MARTA;;;1394
947182;470010104000000910903901010149;1185937;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
921752;470010002000000070903919010364;1183253;377657;NOTARIA SEGUNDA DE SANTA MARTA;;;1724
667064;470010002000000070905906030112;1183127;357270;NOTARIA TERCERA DE SANTA MARTA;;;851
671684;470010002000000070903920020385;1183291;377676;NOTARIA SEGUNDA DE SANTA MARTA;;;2356
668188;470010111000000830016000000000;1181332;305017;NOTARIA SEGUNDA SANTA MARTA;;;1187
746831;470010002000000070903920010383;1183293;377677;NOTARIA SEGUNDA DE SANTA MARTA;;;1845
722135;470010002000000070903917020325;1184318;420764;NOTARIA QUINTA DE BOGOT�;;;4885
958398;470010102000002530031000000000;1180982;304261;NOTARIA QUINTA DE BARRANQUILLA;;;4046
710108;470010108000000060902902050076;1183973;452927;NOTARIA CUARTA DE SANTA MARTA;;;343
796861;470010104000000910903901000185;1185902;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
822165;470010002000000070905902020028;1182415;344426;NOTARIA TERCERA DE SANTA MARTA;;;1538
796987;470010106000000560901901010001;1183600;489430;NOTARIA 4;;;3151
1056166;470010002000000076901902070323;1187215;498074;NOTARIA 4;;;1967
664375;470010106000000560901902080123;1184229;454531;NOTARIA 4;;;2902
720938;470010002000000070902908020148;1185154;467576;NOTARIA TERCERA DE SANTA MARTA;;;2632
3023481;470010002000000076901908020195;1186902;495172;NOTARIA 4;;;1059
3006687;470010002000000070905919010364;1187087;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
659745;470010002000000070903923050457;1181116;326908;NOTARIA SEGUNDA DE SANTA MARTA;;;2530
664874;470010800000000840026000000000;1186206;485176;NOTARIA TERCERA DE SANTA MARTA;;;945
660470;470010002000000070905901010002;1183092;357252;NOTARIA TERCERA DE SANTA MARTA;;;542
1052478;470010002000000070903906050120;1181122;326926;NOTARIA SEGUNDA DE SANTA MARTA;;;3050
659743;470010002000000070903923010444;1184854;466787;NOTARIA SEGUNDA DE SANTA MARTA;;;2841
952518;470010002000000040901901010137;1181998;344264;NOTARIA 3;;;624
659941;470010002000000076901905020478;1181172;342703;NOTARIA 4;;;1322
3012453;470010106000000560901904010200;1186716;492275;NOTARIA 4;;;334
1024131;470010002000000070905918030351;1183110;357261;NOTARIA TERCERA DE SANTA MARTA;;;1060
691198;470010002000000070903903050060;1183068;357216;NOTARIA SEGUNDA DE SANTA MARTA;;;1877
1040880;470010102000001620027000000000;1181580;307615;NOTARIA PRIMERA DE SANTA MARTA;;;573
1056254;470010002000000070903916020306;1183450;378063;NOTARIA SEGUNDA DE SANTA MARTA;;;2161
893079;470010002000000021115000000000;1180191;297374;NOTARIA TERCERA DE SANTA MARTA;;;641
824398;470010115000004200004000000000;1182791;353687;NOTARIA SEGUNDA DE SANTA MARTA;;;2115
940477;470010106000000560901903050165;1186613;492275;NOTARIA 4;;;334
720643;470010002000000070902905020085;1182990;354844;NOTARIA TERCERA DE SANTA MARTA;;;2166
1041572;470010002000000070902911020207;1185078;467538;NOTARIA TERCERA DE SANTA MARTA;;;2567
685720;470010002000000070903922020426;1185044;467520;NOTARIA SEGUNDA DE SANTA MARTA;;;2892
1040682;470010002000000076901901040234;1184382;489435;NOTARIA 4;;;2227
659910;470010002000000076901903060383;1181154;342573;NOTARIA 4;;;2088
954811;470010002000000076901905010470;1184547;461425;NOTARIA 4;;;1346
1011961;470010106000000560901901050033;1182190;346440;NOTARIA 4;;;2916
3011487;470010002000000076901901040235;1186972;495424;NOTARIA 3;;;1090
1028721;470010111000003550002000000000;1181583;307619;NOTARIA TERCERA SANTA MARTA;;;216
941480;470010002000000070903919050379;1186735;493642;NOTARIA SEGUNDA DE SANTA MARTA;;;1967
1000194;470010107000000020901900000103;1179964;295447;NOTARIA DECIMA DE BUCARAMANGA;;;688
3017949;470010002000000076901902030290;1187082;492783;NOTARIA 4;;;1160
965100;470010106000000560901904030211;1186724;492275;NOTARIA 4;;;334
1032838;470010002000000070902906040116;1185168;467583;NOTARIA TERCERA DE SANTA MARTA;;;2151
1004448;470010108000000060902902170163;1184119;454012;NOTARIA TERCERA DE SANTA MARTA;;;2540
1069845;470010002000000070903915030289;1183500;378088;NOTARIA QUINTA DE BOGOTA D.C.;;;2956
663074;470010003000000012699000000000;1181697;321649;NOTARIA SEGUNDA DE SANTA MARTA;;;3018
952626;470010002000000070903923020447;1184879;466905;NOTARIA SEGUNDA DE SANTA MARTA;;;2804
971825;470010002000000070905902050037;1186764;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
699551;470010108000000060902902070091;1183994;453945;NOTARIA CUARTA DE SANTA MARTA;;;2327
699329;470010002000000070905916010302;1181029;304223;NOTARIA TERCERA DE SANTA MARTA;;;1712
671668;470010106000007320016000000000;1185525;484885;NOTARIA SEGUNDA DE SANTA MARTA;;;228
683464;470010106000000560901902070118;1182195;346451;NOTARIA 4;;;2901
3017517;470010002000000076901902040303;1187510;499572;NOTARIA 4;;;1173
1044558;470010002000000070902906030109;1184800;466357;NOTARIA TERCERA DE SANTA MARTA;;;881
825387;470010106000007550023000000000;1183025;356042;NOTARIA TERCERA DE SANTA MARTA;;;3430
790699;470010002000000070902904010063;1185101;467550;NOTARIA TERCERA DE SANTA MARTA;;;2752
934365;470010002000000070903924010463;1184775;466285;NOTARIA SEGUNDA DE SANTA MARTA;;;2016
685635;470010002000000070905905040096;1181000;304182;NOTARIA TERCERA DE SANTA MARTA;;;1639
787917;470010002000000076901905030483;1181181;342731;NOTARIA 4;;;2177
1041497;470010002000000070903923030451;1184930;467240;NOTARIA SEGUNDA DE SANTA MARTA;;;2615
668288;470010115000003970001000000000;1186467;486546;NOTARIA CUARTA DE SANTA MARTA;;;2247
1003725;470010103000000050901900000032;1184183;454407;NOTARIA CUARTA DE SANTA MARTA;;;3125
1003725;470010103000000050901900000032;1184184;454407;NOTARIA CUARTA DE SANTA MARTA;;;3125
1041093;470010002000000070902902040036;1184749;465917;NOTARIA QUINTA DE BOGOTA D.C.;;;439
657719;470010002000000040901901010144;1182010;344377;NOTARIA 77;;;1353
789896;470010002000000070905917040336;1180741;302744;NOTARIA TERCERA DE SANTA MARTA;;;2020
1040750;470010108000000060902902140138;1183666;489440;NOTARIA CUARTA DE SANTA MARTA;;;3037
660120;470010002000000070905901050019;1183185;358789;NOTARIA QUINTA DE BOGOTA D.C.;;;922
659731;470010106000000560901902080126;1179663;291911;NOTARIA 4;;;1127
1028730;470010106000000080035000000000;1185547;484549;NOTARIA SEGUNDA DE SANTA MARTA;;;1838
1060208;470010002000000070902912030230;1182999;354849;NOTARIA TERCERA DE SANTA MARTA;;;2677
3007314;470010002000000076901901080270;1187570;499899;NOTARIA 4;;;865
687671;470010002000000070905902030031;1182418;344430;NOTARIA TERCERA DE SANTA MARTA;;;1274
1009551;470010002000000070903918030351;1183297;377679;NOTARIA SEGUNDA DE SANTA MARTA;;;351
658076;470010002000000070902905010083;1182991;354845;NOTARIA TERCERA DE SANTA MARTA;;;2296
784792;470010002000000070905905050099;1180938;303952;NOTARIA TERCERA DE SANTA MARTA;;;1279
657747;470010002000000076901905050503;1181594;342989;NOTARIA NOTARIA UNICA;;;634
890894;470010105000002720901900000559;1185343;448949;NOTARIA CUARTA DE SANTA MARTA;;;3385
1021184;470010002000000070903903010043;1184316;420765;NOTARIA QUINTA DE BOGOT�;;;450
1017033;470010106000000560901902020080;1182236;346612;NOTARIA 4;;;3276
681655;470010002000000070902913040254;1185064;467530;NOTARIA TERCERA DE SANTA MARTA;;;2436
748730;470010002000000023251000000000;1179532;290516;NOTARIA CUARTA SANTA MARTA;;;1080
941847;470010002000000070903906040116;1186773;493646;NOTARIA SEGUNDA DE SANTA MARTA;;;765
1003866;470010110000001600901900000035;1183197;359651;NOTARIA SEGUNDA DE SANTA MARTA;;;1613
3024252;470010002000000076901901070262;1186821;494411;NOTARIA 4;;;2299
1007959;470010002000000020576000000000;1185300;381250;UNIDAD DE CATASTRO MULTIPROPOSITO DE SANTA MARTA;;;001
659679;470010002000000070905909030171;1182481;347718;NOTARIA TERCERA DE SANTA MARTA;;;884
3012540;470010106000000560901905080286;1187084;492275;NOTARIA 4;;;334
1060188;470010103000000050901900000033;1180206;297362;NOTARIA SEGUNDA DE SANTA MARTA;;;937
1028629;470010002000000070903905020087;1184719;465664;NOTARIA SEGUNDA DE SANTA MARTA;;;2705
971959;470010104000000910903901000204;1185904;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
1056169;470010002000000070905904040073;1180988;304178;NOTARIA TERCERA DE SANTA MARTA;;;1545
861353;470010002000000070903913030252;1185075;467536;NOTARIA SEGUNDA DE SANTA MARTA;;;1464
892828;470010103000005070001000000000;1180148;297277;NOTARIA PRIMERA DE SANTA MARTA;;;1143
798920;470010115000001710005000000000;1180397;298379;NOTARIA SEGUNDA DE SANTA MARTA;;;614
1032649;470010002000000070903902010024;1183938;452676;NOTARIA SEGUNDA DE SANTA MARTA;;;1337
939228;470010002000000070903919050377;1183331;377882;NOTARIA SEGUNDA DE SANTA MARTA;;;1325
1006906;470010002000000070903915010284;1183506;378091;NOTARIA SEGUNDA DE SANTA MARTA;;;1392
786526;470010116000002670002500000001;1181525;307497;NOTARIA CUARTA DE SANTA MARTA;;;2361
964866;470010106000000560901901050034;1186688;493241;NOTARIA 4;;;2879
943757;470010002000000070905901040014;1186994;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
992239;470010002000000076901906070584;1182035;344650;NOTARIA 4;;;1056
801042;470010108000000060902902090109;1184029;453964;NOTARIA CUARTA DE SANTA MARTA;;;3215
1034996;470010108000000060902901050005;1183783;447878;NOTARIA CUARTA DE SANTA MARTA;;;2061
1045505;470010002000000070905919040373;1182352;347245;NOTARIA QUINTA DE BOGOTA D.C.;;;3074
662550;470010111000003290002000000000;1180242;297395;NOTARIA TERCERA DE SANTA MARTA;;;1064
722298;470010002000000070903920050399;1182606;348449;NOTARIA SEGUNDA DE SANTA MARTA;;;1639
666213;470010002000000076901906010536;1180825;302827;NOTARIA 4;;;528
687038;470010002000000076901904050437;1180079;295587;NOTARIA 4;;;1655
821767;470010106000000560901901010002;1182164;346303;NOTARIA 4;;;3034
860910;470010002000000070905908030150;1181859;324359;NOTARIA TERCERA DE SANTA MARTA;;;1302
1032609;470010002000000076901905020474;1181147;342554;NOTARIA 4;;;1313
970610;470010106000003470003000000000;1185272;448268;NOTARIA PRIMERA DE SANTA MARTA;;;349
1069743;470010002000000070902906030112;1184751;465926;NOTARIA TERCERA DE SANTA MARTA;;;1508
992354;470010002000000070902910030191;1182690;348960;NOTARIA QUINTA DE BOGOTA D.C.;;;3982
684807;470010108000000060902902100110;1184031;453965;NOTARIA CUARTA DE SANTA MARTA;;;441
818211;470010102000001620010000000000;1181903;302004;NOTARIA TERCERA DE SANTA MARTA;;;719
659977;470010002000000070903914040275;1180778;326552;NOTARIA SEGUNDA DE SANTA MARTA;;;2527
999895;470010111000003220012000000000;1184324;421692;NOTARIA CUARTA DE SANTA MARTA;;;316
788606;470010002000000070905925030491;1184755;466018;NOTARIA CUARTA DE SANTA MARTA;;;2832
968073;470010106000000560901901070054;1181343;305036;NOTARIA 4;;;2859
954456;470010112000003110013000000000;1184170;454391;NOTARIA SEGUNDA SANTA MARTA;;;94
685687;470010002000000076901903040367;1181878;343962;NOTARIA 4;;;2044
720000;470010002000000070902902010022;1183550;378273;NOTARIA TERCERA DE SANTA MARTA;;;1650
1069879;470010002000000070903922040433;1180799;326682;NOTARIA SEGUNDA DE SANTA MARTA;;;2715
720243;470010002000000070902903040055;1185152;467575;NOTARIA TERCERA DE SANTA MARTA;;;2470
968290;470010106000000560901903080192;1186963;492275;NOTARIA 4;;;334
779062;470010104000000910903901040155;1185861;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
666299;470010002000000070902908010142;1181114;326903;NOTARIA TERCERA DE SANTA MARTA;;;2030
971866;470010002000000070905923020447;1184778;466296;NOTARIA TERCERA DE SANTA MARTA;;;1745
721978;470010002000000070903912020227;1184860;466827;NOTARIA SEGUNDA DE SANTA MARTA;;;379
969768;470010106000002210002000000000;1180399;298380;NOTARIA CUARTA DE SANTA MARTA;;;1029
808145;470010002000000040901901010139;1181999;344269;NOTARIA 2;;;1866
741554;470010006000000020310000000000;1186568;491648;NOTARIA CUARTA DE SANTA MARTA;;;3479
721846;470010002000000070903904020068;1183015;355567;NOTARIA SEGUNDA DE SANTA MARTA;;;2465
924933;470010107000000630801800000017;1186177;485704;NOTARIA PRIMERA DE SANTA MARTA;;;913
967074;470010002000000070903901050019;1186853;493646;NOTARIA SEGUNDA DE SANTA MARTA;;;765
678097;470010002000000070905917050339;1183532;378254;NOTARIA TERCERA DE SANTA MARTA;;;962
3007473;470010002000000076901906070579;1186859;494788;NOTARIA 4;;;2562
926068;470010002000000060917900007173;1180026;295483;NOTARIA SEGUNDA DE SANTA MARTA;;;2113
938402;470010002000000070905914010262;1184797;466356;NOTARIA TERCERA DE SANTA MARTA;;;997
821763;470010106000000560901901010008;1182166;346306;NOTARIA 4;;;144
1040768;470010002000000070903902020026;1183275;377668;NOTARIA SEGUNDA DE SANTA MARTA;;;2400
721986;470010002000000070903913010242;1184986;467491;NOTARIA SEGUNDA DE SANTA MARTA;;;1562
666203;470010002000000070905909030172;1183520;378248;NOTARIA TERCERA DE SANTA MARTA;;;1267
681570;470010002000000076901908010091;1183677;489450;NOTARIA 4;;;211
861084;470010002000000070905927020525;1184869;466861;NOTARIA TERCERA DE SANTA MARTA;;;1886
1041342;470010002000000076901903080394;1180098;295597;NOTARIA 4;;;2085
693602;470010002000000076901906060569;1185817;446696;NOTARIA 4;;;200
1068874;470010002000000076901907020602;1180889;302949;NOTARIA 4;;;1607
910060;470010103000000090007000000000;1180357;298279;NOTARIA PRIMERA DE SANTA MARTA;;;0783
931244;470010110000000570902900000048;1185314;448477;NOTARIA SEGUNDA SANTA MARTA;;;1259
3014259;470010002000000076901903040362;1187530;500708;NOTARIA 4;;;53
1016710;470010104000000910903901000190;1185727;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
723940;470010103000004620010500000155;1185413;479575;N/A;;;N/A
731614;470010105000002520034000000000;1180172;297365;NOTARIA SEGUNDA DE SANTA MARTA;;;1244
910986;470010106000002410017000000000;1180476;298420;NOTARIA TERCERA DE SANTA MARTA;;;1501
1020397;470010106000011430007000000000;1181082;304531;NOTARIA SEGUNDA SANTA MARTA;;;2553
722138;470010002000000070903918030352;1183928;452665;NOTARIA SEGUNDA DE SANTA MARTA;;;2678
1069857;470010002000000070903916040313;1183415;378043;NOTARIA SEGUNDA DE SANTA MARTA;;;2375
861351;470010002000000070903912010223;1182640;348523;NOTARIA SEGUNDA DE SANTA MARTA;;;2453
917342;470010103000002670010000000000;1180533;299081;NOTARIA SEGUNDA SANTA MARTA;;;1335
690789;470010106000000510024000000000;1180524;299076;NOTARIA TERCERA DE SANTA MARTA;;;547
731835;470010002000000040922900005865;1180264;297406;NOTARIA TERCERA DE SANTA MARTA;;;332
1054699;470010002000000023792000000000;1179672;293647;NOTARIA PRIMERA DE SANTA MARTA;;;2584
896315;470010002000000020510000000000;1185301;381250;UNIDAD DE CATASTRO MULTIPROPOSITO DE SANTA MARTA;;;001
1024284;470010110000000640905900000984;1183664;489438;NOTARIA SETENTA Y DOS DE BOGOTA;;;866
720046;470010002000000070902903040053;1185201;467600;NOTARIA TERCERA DE SANTA MARTA;;;2849
678076;470010002000000070905902030030;1183118;357265;NOTARIA TERCERA DE SANTA MARTA;;;662
761805;470010002000000076901904080463;1180646;300046;NOTARIA 4;;;899
668718;470010002000000070903903020046;1182561;348166;NOTARIA SEGUNDA DE SANTA MARTA;;;1927
