t_id_predio;numero_predial;fecha_inicio_tenencia;fecha_documento_fuente
968054;470010106000000560901904050231;2022-02-09;2022-02-14
722638;470010002000000070905903030051;2022-06-24;2022-09-12
698750;470010106000000560901901070055;2022-01-07;2022-04-08
992356;470010002000000070902912010221;2022-05-02;2022-08-01
3014310;470010106000000560901904010198;2022-02-09;2022-02-14
668213;470010002000000070905915020288;2021-08-30;2021-09-13
694444;470010002000000070905910010181;2022-06-24;2022-10-07
721890;470010002000000070903908010141;2021-09-16;2021-10-27
659513;470010002000000070903924020468;2021-11-18;2021-12-20
1046697;470010002000000070902915030289;2021-11-23;2022-01-28
687238;470010002000000076901908010155;2019-05-30;2020-11-24
964245;470010002000000070905927050539;2021-08-30;2021-09-13
715742;470010002000000070903915050298;2021-07-15;2021-08-13
1024131;470010002000000070905918030351;2022-05-13;2022-07-29
938508;470010002000000070905920030389;2022-07-28;2022-10-27
787985;470010002000000076901901020220;2019-11-26;2020-11-24
668176;470010002000000070905905040093;2022-03-29;2022-06-23
726906;470010002000000076901905030482;2019-07-15;2020-11-24
659667;470010002000000070905907020125;2021-08-30;2021-09-13
3014187;470010002000000076901908010131;2019-11-08;2020-11-24
667470;470010002000000070902910010181;2022-02-16;2022-06-14
974996;470010106000000560901902060108;2021-12-06;2022-04-08
1040716;470010002000000070905923040454;2022-09-07;2022-10-31
3016371;470010002000000076901901010216;2020-03-04;2020-11-24
800319;470010002000000070905910050198;2022-05-27;2022-08-01
664334;470010002000000070905917010324;2021-08-30;2021-09-13
720397;470010002000000070902903050057;2022-02-16;2022-06-28
678125;470010106000000560901902080125;2021-11-17;2022-04-08
938211;470010002000000070905904050077;2022-05-19;2022-09-27
659729;470010002000000070903919030372;2021-08-24;2021-09-30
1070134;470010002000000076901905040491;2020-02-06;2020-11-24
821797;470010106000000560901901060042;2022-02-11;2022-04-08
788842;470010002000000070903903040053;2021-08-13;2021-09-15
999950;470010002000000076901903080396;2019-05-02;2020-11-24
659973;470010002000000070903903050058;2021-09-09;2021-10-15
1060088;470010002000000070905924040473;2022-09-30;2022-11-16
659743;470010002000000070903923010444;2021-12-13;2022-02-10
3014982;470010002000000040901901050064;2016-12-20;2016-12-23
1064144;470010002000000070903907040134;2021-08-26;2021-10-07
722636;470010002000000070905903020048;2022-06-07;2022-09-12
966669;470010106000000560901905070283;2022-02-09;2022-02-14
683308;470010002000000070903920050397;2021-11-17;2021-12-16
681570;470010002000000076901908010091;2020-02-03;2020-11-24
721858;470010002000000070903907050138;2022-04-25;2022-07-18
1069803;470010002000000070903902030029;2021-07-15;2021-08-24
1003782;470010002000000070903914010261;2021-07-22;2021-10-21
721292;470010002000000070902912040233;2021-11-16;2022-01-26
968551;470010002000000070905921040414;2021-08-30;2021-09-13
773401;470010002000000070905918010344;2022-06-14;2022-09-12
1045811;470010002000000070903922020428;2022-04-28;2022-09-08
1066690;470010002000000070903917050337;2021-10-29;2021-12-07
1028594;470010002000000070905913010242;2022-06-21;2022-09-12
680343;470010002000000070902907050137;2021-10-15;2021-11-30
722503;470010002000000070905901010003;2022-05-31;2022-08-01
720395;470010002000000070902904050079;2021-11-08;2022-01-25
789758;470010002000000070905917010321;2022-08-09;2022-10-27
1020687;470010002000000070902914030272;2021-08-10;2021-09-29
796855;470010104000000910903901010146;2018-01-23;2018-02-02
822133;470010002000000070905911010203;2022-06-08;2022-09-12
1060120;470010002000000040901901040057;2016-12-20;2016-12-23
694555;470010106000000560901901020009;2021-12-23;2022-04-08
1069753;470010002000000070902908050159;2021-11-25;2022-02-08
691081;470010002000000070905904040074;2022-04-30;2022-07-07
3014226;470010002000000076901903010343;2020-03-03;2020-11-24
721846;470010002000000070903904020068;2021-11-12;2022-01-12
3015126;470010106000000560901905010258;2022-02-09;2022-02-14
998273;470010002000000040901901030053;2016-12-20;2016-12-23
1006566;470010002000000070905920010381;2022-09-23;2022-12-02
1008069;470010002000000070902909010161;2021-12-14;2022-02-04
747464;470010002000000070903922030431;2022-02-25;2022-06-10
1051590;470010002000000040901901010032;2016-12-20;2016-12-23
743671;470010002000000070903909040175;2021-12-03;2022-01-19
680394;470010002000000070902903020048;2021-08-30;2021-09-24
1040765;470010002000000070905924030469;2021-08-30;2021-09-13
720046;470010002000000070902903040053;2021-12-09;2022-01-28
940275;470010106000000560901901030021;2022-01-20;2022-04-08
801933;470010002000000070902915020288;2021-08-02;2021-08-23
678115;470010002000000070903903020048;2021-11-05;2021-12-07
1029476;470010002000000040901901010149;2017-04-11;2017-04-19
1069837;470010002000000070903915020285;2021-07-27;2021-08-24
659964;470010002000000076901905080523;2019-11-07;2020-11-24
1016686;470010002000000070903909050179;2021-12-28;2022-04-21
3013809;470010106000000560901904020207;2022-02-09;2022-02-14
810914;470010104000000910903901000188;2018-01-23;2018-02-02
722904;470010002000000070905918050357;2022-07-16;2022-09-02
1066665;470010002000000070905901010004;2022-07-22;2022-09-27
685727;470010002000000076901904030417;2019-06-12;2020-11-24
689297;470010002000000070902909020166;2021-11-23;2022-03-24
1060116;470010002000000070903910040195;2021-12-15;2022-04-07
685759;470010002000000070903902010021;2021-10-27;2021-12-07
723109;470010002000000070905923040455;2022-08-11;2022-10-27
3022050;470010002000000076901902030291;2019-12-16;2020-11-24
740385;470010002000000070902916040313;2021-10-13;2021-12-02
721824;470010002000000070903905040093;2021-11-04;2021-12-22
967933;470010002000000070905911020205;2021-08-30;2021-09-13
788875;470010002000000070903904010061;2021-08-09;2021-09-30
789896;470010002000000070905917040336;2022-08-12;2022-10-27
722334;470010002000000070903921030412;2021-08-06;2021-10-15
966521;470010106000000560901904020204;2022-02-09;2022-02-14
964140;470010002000000040901900000126;2016-12-20;2016-12-23
1032553;470010002000000076901901050245;2019-11-22;2020-11-24
913931;470010106000000560901902010072;2021-11-26;2022-04-08
689299;470010002000000070902909020168;2022-02-18;2022-03-24
664356;470010002000000070905925040495;2021-08-30;2021-09-13
721125;470010002000000070902909050180;2021-11-30;2022-01-28
661365;470010002000000070905926040513;2022-09-16;2022-12-02
3020082;470010002000000076901908020181;2019-09-05;2020-11-24
1036593;470010106000000560901902040093;2022-04-04;2022-04-08
684894;470010002000000070903917030332;2021-11-03;2021-12-07
796883;470010104000000910903901030153;2018-01-23;2018-02-02
3012951;470010002000000076901902080335;2019-05-03;2020-11-24
1060043;470010002000000076901901040233;2020-02-03;2020-11-24
758973;470010002000000070902909040173;2021-11-19;2022-01-26
992168;470010002000000070905902010021;2022-04-11;2022-06-14
1069777;470010002000000070902914040274;2021-08-18;2021-09-28
1036795;470010002000000070902913050260;2021-11-25;2022-01-28
657886;470010002000000076901904060445;2019-02-06;2020-11-24
787919;470010002000000070905914010263;2022-09-12;2022-11-22
1032740;470010002000000070903916010302;2022-03-25;2022-05-20
1036825;470010002000000070902902010024;2021-11-17;2022-01-26
726946;470010002000000076901905050504;2019-10-29;2020-11-24
966518;470010002000000070905919050377;2021-08-30;2021-09-13
721247;470010002000000070902912030231;2021-11-12;2022-02-28
661879;470010002000000070902912040236;2021-12-23;2022-02-08
1048824;470010002000000070902915050297;2021-08-02;2021-08-23
1052490;470010002000000070903910040193;2021-11-19;2021-12-16
675405;470010106000000560901901080061;2022-03-09;2022-04-08
1046565;470010002000000070902912020227;2021-10-22;2021-11-26
1036522;470010002000000070903910020186;2021-11-19;2021-12-20
1006904;470010002000000070903914050278;2021-09-14;2021-10-27
660140;470010002000000070903923030452;2021-11-20;2022-03-23
1069917;470010002000000070905911050219;2022-05-11;2022-07-29
659941;470010002000000076901905020478;2019-07-17;2020-11-24
675348;470010002000000070905922030432;2021-08-30;2021-09-13
1006660;470010002000000040901901010164;2016-12-20;2016-12-23
848270;470010002000000076901903070388;2020-10-01;2020-11-24
1056244;470010106000000560901902040091;2022-02-14;2022-04-08
854172;470010104000000910903901000196;2018-01-23;2018-02-02
3019347;470010002000000076901908010137;2019-10-15;2020-11-24
992203;470010002000000070905912020228;2022-08-16;2022-10-24
721748;470010002000000070903904030072;2022-02-21;2022-06-10
968526;470010002000000040901901010030;2016-12-20;2016-12-23
671684;470010002000000070903920020385;2021-11-03;2021-12-15
720938;470010002000000070902908020148;2021-11-19;2022-01-28
1069795;470010002000000070903901010001;2021-08-31;2021-10-07
657854;470010002000000076901904020413;2019-02-14;2020-11-24
1014469;470010002000000070902906050118;2021-09-29;2021-11-22
1069869;470010002000000070903921020408;2022-04-06;2022-06-10
678121;470010106000000560901901080062;2022-02-25;2022-04-08
912395;470010002000000076901904040427;2019-04-29;2020-11-24
1000260;470010002000000070902911020208;2022-02-16;2022-03-24
3019542;470010002000000076901905080527;2019-10-21;2020-11-24
722600;470010002000000070905902020025;2022-07-25;2022-09-26
675351;470010002000000070905925010484;2021-08-30;2021-09-13
859155;470010104000000910903901000193;2018-01-23;2018-02-02
660026;470010002000000076901905010471;2020-01-31;2020-11-24
722116;470010002000000070903918020346;2022-02-15;2022-04-05
1007784;470010002000000070902911010204;2021-10-27;2021-11-30
943458;470010002000000070905921050418;2021-08-30;2021-09-13
966095;470010002000000040901901010175;2016-12-20;2016-12-23
1016714;470010104000000910903901000203;2018-01-23;2018-02-02
666211;470010002000000076901905040489;2019-09-30;2020-11-24
671753;470010002000000070902903050059;2021-09-30;2021-11-22
667656;470010002000000070902905040094;2021-10-08;2021-11-22
1036597;470010002000000070903913030249;2021-07-22;2021-08-24
683507;470010104000000910903901000206;2018-01-23;2018-02-02
685361;470010002000000076901905050500;2020-02-04;2020-11-24
685765;470010104000000910903901040156;2018-01-23;2018-02-02
1069841;470010002000000070903916010304;2021-11-30;2022-01-13
938904;470010002000000070903901040014;2021-07-28;2021-08-25
678929;470010002000000070903920020387;2022-02-18;2022-05-13
995688;470010002000000070903910020187;2022-02-22;2022-05-20
657811;470010002000000070905912030229;2022-09-21;2022-11-02
3012330;470010106000000560901905070281;2022-02-09;2022-02-14
668193;470010002000000070905910010184;2022-07-13;2022-09-22
746833;470010002000000070903919010363;2021-08-24;2021-09-30
1017145;470010002000000070902914050280;2021-11-02;2021-12-02
1003768;470010106000000560901901030023;2021-12-13;2022-04-08
666310;470010002000000070902907020128;2021-09-30;2021-12-20
789728;470010002000000070905925020488;2022-07-22;2022-09-27
1028644;470010002000000070905917020326;2021-08-30;2021-09-13
1017031;470010106000000560901901050035;2021-11-10;2022-04-08
659034;470010002000000070905903030052;2022-04-26;2022-06-14
3020757;470010002000000076901908020166;2019-05-03;2020-11-24
1060142;470010002000000070903917010324;2021-11-29;2022-01-12
721163;470010002000000070902911010201;2021-12-14;2022-01-28
1036599;470010002000000070903914030270;2021-12-03;2022-01-19
723003;470010002000000070905923010443;2022-08-08;2022-10-27
721336;470010002000000070902912020226;2021-10-15;2021-12-20
678097;470010002000000070905917050339;2022-05-04;2022-09-13
1060090;470010002000000070905924050478;2021-08-30;2021-09-13
1014296;470010002000000070905921020406;2021-08-30;2021-09-13
912399;470010002000000070905909030170;2022-05-13;2022-07-29
3013470;470010002000000076901901060251;2019-09-26;2020-11-24
3013734;470010106000000560901905070284;2022-02-09;2022-02-14
722495;470010002000000070903923030449;2021-11-12;2022-01-12
759103;470010002000000070902916030311;2021-10-19;2021-12-22
659359;470010002000000076901905060505;2019-07-18;2020-11-24
732270;470010002000000070905914050280;2021-08-30;2021-09-13
1009501;470010002000000070905912040236;2022-06-08;2022-07-06
808145;470010002000000040901901010139;2020-12-18;2021-04-12
3023793;470010002000000076901908010139;2019-11-14;2020-11-24
731529;470010002000000070905903040053;2022-05-04;2022-06-21
658766;470010104000000910903901000219;2018-01-23;2018-02-02
657785;470010002000000070903919020368;2021-11-26;2022-01-12
664413;470010002000000070902908040154;2021-11-19;2022-01-26
678135;470010002000000070903923020445;2021-11-18;2022-01-19
3020832;470010002000000076901901010215;2020-03-12;2020-11-24
1069857;470010002000000070903916040313;2021-11-04;2021-12-22
951579;470010002000000070905909010161;2022-05-19;2022-09-22
732222;470010002000000070905913030249;2022-05-26;2022-08-01
964771;470010106000000560901903020142;2022-02-09;2022-02-14
1017033;470010106000000560901902020080;2021-12-14;2022-04-08
1032840;470010002000000070902915050299;2021-11-10;2021-12-02
660235;470010002000000070905925050498;2021-08-30;2021-09-13
824690;470010002000000070902907020126;2021-11-02;2021-11-30
3012312;470010002000000076901908020190;2019-07-12;2020-11-24
972018;470010002000000070902904030069;2021-10-11;2021-11-26
884919;470010002000000076901904070449;2019-05-14;2020-11-24
865829;470010002000000076901905010467;2020-05-26;2020-11-24
659735;470010002000000070903920010382;2021-10-22;2021-12-07
726815;470010002000000076901903040363;2018-12-21;2020-11-24
968073;470010106000000560901901070054;2021-11-05;2022-04-08
971951;470010002000000070903909050177;2021-08-06;2021-08-25
939386;470010002000000070903920010384;2021-08-06;2021-09-02
1046699;470010002000000070902914020265;2021-09-17;2021-11-22
693817;470010002000000070903907030131;2021-04-30;2021-05-19
3024042;470010002000000076901908010157;2019-04-23;2020-11-24
1069867;470010002000000070903920030392;2021-11-03;2021-12-07
1014426;470010002000000070903915010283;2021-12-10;2022-02-10
720243;470010002000000070902903040055;2021-11-03;2021-11-30
1040721;470010002000000070905909020168;2022-04-30;2022-06-21
675432;470010002000000070903922030432;2022-06-16;2022-10-25
1003688;470010002000000070903901020005;2021-08-05;2021-09-02
938859;470010002000000070903910030190;2021-11-17;2021-12-22
909555;470010002000000070903909010163;2021-08-27;2021-10-07
3020763;470010002000000076901902020284;2019-09-05;2020-11-24
865076;470010002000000076901904040425;2019-03-11;2020-11-24
3018945;470010002000000076901905060506;2019-08-29;2020-11-24
721075;470010002000000070902908020146;2021-12-28;2022-02-22
728232;470010002000000070903908010144;2021-08-24;2021-10-15
967404;470010106000000560901904040223;2022-02-09;2022-02-14
914450;470010002000000070902915010283;2021-11-29;2022-01-28
3012315;470010002000000076901902080336;2019-05-17;2020-11-24
865704;470010002000000076901904020411;2019-04-15;2020-11-24
698549;470010002000000076901903080400;2019-02-15;2020-11-24
952626;470010002000000070903923020447;2021-12-07;2022-04-20
3012177;470010002000000076901908010132;2019-10-15;2020-11-24
940857;470010002000000070905924050480;2021-08-30;2021-09-13
687707;470010002000000070903909020168;2021-08-25;2021-10-15
659900;470010002000000070905901030011;2022-05-27;2022-08-01
967730;470010002000000070905922020425;2021-08-30;2021-09-13
720796;470010002000000070902906030111;2021-11-05;2021-12-02
1064146;470010002000000070903908030152;2021-11-19;2022-01-19
685354;470010002000000070903906040113;2021-11-29;2022-01-12
965120;470010002000000070905904050080;2021-08-30;2021-09-13
721984;470010002000000070903912020226;2021-11-24;2022-01-19
992166;470010002000000076901908020197;2019-08-29;2020-11-24
943727;470010002000000040901901010171;2016-12-20;2016-12-23
659920;470010002000000076901905070513;2019-08-14;2020-11-24
1069785;470010002000000070902916020305;2021-08-17;2021-09-24
968060;470010002000000070903917040333;2021-10-27;2021-12-07
1072903;470010002000000070903915040296;2021-08-02;2021-08-24
721663;470010002000000070902916030309;2021-11-22;2022-01-28
886374;470010002000000070903910040196;2021-11-19;2021-12-20
678734;470010002000000070905915010284;2022-07-12;2022-10-07
796861;470010104000000910903901000185;2018-01-23;2018-02-02
664438;470010002000000070902902030032;2021-11-03;2021-12-02
969122;470010002000000070903918010344;2021-11-12;2021-12-24
886518;470010002000000070903917050340;2021-11-03;2021-12-15
821767;470010106000000560901901010002;2021-11-22;2022-04-08
3011511;470010002000000040901900000094;2016-12-20;2016-12-23
1069727;470010002000000070902905030092;2021-10-26;2021-12-02
1003812;470010002000000070903923040456;2021-11-30;2022-01-12
687094;470010002000000070905911050220;2022-06-06;2022-09-27
1041397;470010002000000070903902040036;2021-08-05;2021-09-02
838004;470010004000000050052000000000;2020-06-16;2022-06-16
886683;470010104000000910903901120176;2018-01-23;2018-02-02
747942;470010002000000070903921010403;2021-08-24;2021-10-07
940346;470010002000000040901900000095;2016-12-20;2016-12-23
662506;470010002000000070905928010543;2021-08-30;2021-09-13
1016900;470010002000000070902901050019;2021-08-23;2021-09-28
722058;470010002000000070903912040236;2021-11-30;2022-01-13
788007;470010002000000070905919020368;2022-07-19;2022-09-22
729905;470010002000000070905901020005;2022-10-14;2022-11-22
659696;470010002000000070903922020425;2021-11-22;2022-01-19
1069775;470010002000000070902913020246;2021-11-18;2022-01-26
799794;470010002000000070903924030472;2021-11-18;2022-01-19
668216;470010002000000070905915030289;2021-08-30;2021-09-13
3024261;470010002000000076901902070326;2019-11-14;2020-11-24
726633;470010002000000076901903030354;2018-12-17;2020-11-24
1003669;470010002000000070905918020346;2022-05-23;2022-07-29
721906;470010002000000070903909040173;2021-10-07;2021-11-24
1046563;470010002000000070902912010223;2021-11-30;2022-01-28
722572;470010002000000070905902050039;2022-04-12;2022-06-14
822091;470010002000000070905919050379;2022-08-10;2022-10-07
1060125;470010002000000070903911050220;2021-12-21;2022-02-10
721888;470010002000000070903908010142;2021-12-03;2022-02-10
1064167;470010002000000070903917030331;2021-12-09;2022-04-20
658066;470010002000000070902910050199;2021-10-29;2022-02-04
726936;470010002000000076901905040492;2019-09-16;2020-11-24
3007707;470010002000000076901908010096;2019-12-05;2020-11-24
1045507;470010002000000070905920020386;2022-07-07;2022-09-12
3014820;470010002000000070902914050278;2021-08-12;2021-12-09
1000266;470010002000000070902904020065;2021-09-28;2021-11-24
726661;470010002000000076901902080329;2019-05-27;2020-11-24
722509;470010002000000070903923020448;2021-11-18;2022-01-26
720195;470010002000000070902903030049;2021-11-02;2021-11-30
1036779;470010002000000070902913030250;2021-10-22;2021-12-06
699579;470010002000000070905923020448;2022-08-08;2022-10-27
659681;470010002000000070905914010264;2022-04-27;2022-06-21
687665;470010002000000070903911030212;2021-12-14;2022-02-10
678572;470010002000000070903921020406;2021-09-14;2021-10-15
720942;470010002000000070902907040133;2021-11-02;2021-11-30
726817;470010002000000076901904030421;2019-04-22;2020-11-24
720835;470010002000000070902907010122;2021-11-29;2022-01-28
685530;470010002000000070905905020085;2021-08-30;2021-09-13
1032838;470010002000000070902906040116;2021-09-28;2021-11-22
3019212;470010002000000076901902020287;2019-08-30;2020-11-24
1036479;470010002000000070905926030512;2021-08-30;2021-09-13
796879;470010104000000910903901000211;2018-01-23;2018-02-02
1069835;470010002000000070903914050277;2021-11-03;2021-12-22
1016682;470010002000000040901901010135;2021-05-11;2021-06-21
1069813;470010002000000070903906030109;2021-11-26;2022-01-12
668204;470010002000000076901905020479;2019-09-16;2020-11-24
664337;470010002000000070905917020327;2022-04-26;2022-07-29
722056;470010002000000070903913050258;2021-10-22;2021-12-29
3018756;470010002000000076901901030225;2020-06-25;2020-11-24
1014278;470010002000000070905906050120;2022-04-06;2022-06-24
1028588;470010002000000070905912030231;2022-05-31;2022-08-01
3016218;470010002000000076901902070321;2019-05-09;2020-11-24
722026;470010002000000070903913030251;2021-08-02;2021-09-15
1024171;470010002000000070903923050459;2021-11-26;2022-01-12
3019833;470010002000000076901908010104;2019-11-08;2020-11-24
3015741;470010002000000076901908010141;2020-02-27;2020-11-24
675399;470010002000000070903912050238;2021-11-29;2022-02-10
1032875;470010002000000070902904050080;2022-05-24;2022-09-14
1028627;470010002000000070903904020066;2021-11-22;2022-03-24
659912;470010002000000070905910050199;2022-07-06;2022-10-07
861084;470010002000000070905927020525;2022-07-28;2022-10-07
1064128;470010002000000070905920020388;2021-08-30;2021-09-13
1040688;470010002000000076901903030353;2018-12-07;2020-11-24
1003549;470010002000000070905904040076;2022-06-28;2022-09-14
687671;470010002000000070905902030031;2022-06-03;2022-09-22
694486;470010002000000070905921030410;2021-08-30;2021-09-13
967977;470010002000000076901904020410;2019-09-26;2020-11-24
722694;470010002000000070905908040156;2022-05-27;2022-08-01
720499;470010002000000070902904040075;2022-02-18;2022-05-09
942266;470010002000000070905919020365;2021-08-30;2021-09-13
3016251;470010002000000076901902020281;2019-06-14;2020-11-24
698624;470010002000000070905917030329;2022-08-18;2022-10-27
722696;470010002000000070905908020148;2022-05-17;2022-07-06
1052590;470010002000000070902912050237;2022-05-12;2022-09-12
721986;470010002000000070903913010242;2022-07-05;2022-10-25
861875;470010002000000070902910050197;2021-11-12;2022-02-28
1028562;470010002000000076901908010114;2019-12-06;2020-11-24
822119;470010002000000070905921010401;2022-08-03;2022-08-30
1069735;470010002000000070902906050119;2021-11-11;2021-12-15
979245;470010106000000560901905040272;2022-02-09;2022-02-14
675401;470010002000000070903914020268;2021-08-13;2021-09-15
678094;470010002000000070905917020325;2021-08-30;2021-09-13
722076;470010002000000070903914020266;2021-07-21;2021-09-02
3023685;470010002000000076901904080464;2019-06-28;2020-11-24
1064170;470010002000000070903918040353;2022-05-27;2022-07-27
690935;470010106000000560901901060045;2022-02-08;2022-04-08
657873;470010002000000070903902040035;2021-11-04;2022-01-12
1041066;470010002000000070902913050258;2021-12-30;2022-02-24
678363;470010002000000070903902050040;2021-10-25;2021-12-07
721618;470010002000000070902916010304;2021-11-29;2022-01-28
675391;470010002000000070903910020185;2022-03-18;2022-06-10
691168;470010002000000070905919030371;2022-09-29;2022-12-02
657960;470010002000000070903910030191;2021-12-09;2022-01-19
941019;470010002000000070905922010424;2021-08-30;2021-09-13
3020478;470010002000000076901908020163;2019-11-14;2020-11-24
3012708;470010002000000070903924050478;2021-04-30;2021-05-19
3018999;470010002000000076901908010158;2019-07-19;2020-11-24
1052433;470010002000000070905924030472;2021-08-30;2021-09-13
3016389;470010002000000076901902050305;2019-12-20;2020-11-24
1069717;470010002000000070902903020047;2021-12-15;2022-04-22
1009703;470010002000000070902911050220;2021-12-09;2022-02-04
1052480;470010002000000070903907040133;2021-11-29;2022-01-19
813154;470010002000000070905908010141;2022-05-31;2022-09-27
912181;470010002000000070905902040033;2022-04-04;2022-06-24
694432;470010110000000030901900000111;2006-10-26;2021-07-14
1040723;470010002000000076901905020477;2019-07-30;2020-11-24
952104;470010002000000070903913020248;2021-11-22;2022-01-19
861351;470010002000000070903912010223;2021-11-11;2021-12-15
683542;470010002000000070902915040296;2021-11-02;2021-11-30
691196;470010002000000070903903030051;2021-10-26;2021-11-25
860910;470010002000000070905908030150;2022-06-07;2022-08-01
968631;470010002000000070905927030530;2021-08-30;2021-09-13
699934;470010002000000070903910020188;2022-02-15;2022-05-13
683438;470010002000000070903912040235;2021-12-17;2022-02-10
1003556;470010002000000070905906030111;2022-06-22;2022-09-22
744858;470010002000000070903912050239;2021-11-30;2022-02-23
740044;470010002000000070903907010121;2021-08-20;2021-09-30
1045384;470010002000000070905904040075;2021-08-30;2021-09-13
968709;470010002000000070905915050299;2021-08-30;2021-09-13
813274;470010002000000070903906020105;2021-09-27;2021-11-05
657741;470010002000000076901905010469;2019-11-08;2020-11-24
1032649;470010002000000070903902010024;2021-07-16;2021-09-15
3017622;470010002000000076901908010116;2019-10-03;2020-11-24
658086;470010002000000070902904020068;2022-02-21;2022-05-10
1036595;470010002000000070903919020365;2021-09-13;2021-10-22
3018759;470010002000000076901902010273;2019-05-31;2020-11-24
1041344;470010002000000076901904050439;2019-04-26;2020-11-24
740046;470010002000000070903908050158;2021-08-30;2021-10-15
951377;470010002000000076901908020184;2019-04-16;2020-11-24
967266;470010002000000070905907030131;2021-08-30;2021-09-13
1006564;470010002000000070905918040355;2022-06-24;2022-08-25
944079;470010002000000070905913010241;2021-08-30;2021-09-13
1069723;470010002000000070902904030070;2021-11-03;2021-12-02
683464;470010106000000560901902070118;2021-11-09;2022-04-08
667652;470010002000000070905903030050;2022-03-31;2022-06-24
821753;470010106000000560901901040027;2021-12-13;2022-04-08
886434;470010002000000070903915050297;2021-10-28;2021-12-07
675415;470010002000000070903917020328;2021-11-30;2022-01-13
1069747;470010002000000070902909030170;2021-12-13;2022-02-04
660355;470010104000000910903901000201;2018-01-23;2018-02-02
942008;470010002000000070905924020465;2021-08-30;2021-09-13
681592;470010002000000070903921030410;2021-08-23;2021-09-30
992354;470010002000000070902910030191;2021-10-25;2021-12-20
684920;470010104000000910903901070164;2018-01-23;2018-02-02
3016074;470010002000000076901901030231;2019-10-15;2020-11-24
1032609;470010002000000076901905020474;2019-07-17;2020-11-24
939058;470010106000000560901903060176;2022-02-09;2022-02-14
861864;470010002000000070902908030151;2021-12-30;2022-02-04
984940;470010002000000070903909030169;2021-08-13;2021-10-07
691583;470010106000000560901902030083;2022-01-27;2022-04-08
664430;470010002000000070902916030310;2021-08-25;2021-09-28
1045468;470010002000000076901904070452;2019-08-06;2020-11-24
779500;470010104000000910903901090169;2018-01-23;2018-02-02
3007503;470010002000000076901908020203;2018-11-21;2020-11-24
850913;470010002000000076901904010405;2019-07-25;2020-11-24
723111;470010002000000070905925050500;2022-07-22;2022-09-27
685720;470010002000000070903922020426;2021-12-16;2022-02-10
1056254;470010002000000070903916020306;2021-10-13;2021-11-05
659741;470010002000000070903921050420;2021-09-13;2021-10-22
721920;470010002000000070903911010201;2021-11-22;2022-01-12
720290;470010002000000070902903040056;2021-10-22;2021-12-20
722300;470010002000000070903921050419;2021-10-29;2021-12-07
998143;470010002000000040901900000089;2016-12-20;2016-12-23
1048738;470010104000000910903901000212;2018-01-23;2018-02-02
822121;470010002000000070905920050399;2022-08-03;2022-10-27
999968;470010002000000040901900000118;2016-12-20;2016-12-23
1041071;470010002000000070902902010023;2021-08-20;2021-09-24
722507;470010002000000070903923010441;2021-11-20;2022-02-04
1060216;470010002000000070902907020125;2021-11-03;2021-12-09
720977;470010002000000070902907050138;2021-12-17;2022-01-28
964742;470010002000000040901901010147;2021-10-29;2021-11-24
721620;470010002000000070902915020286;2021-09-30;2021-11-24
691226;470010002000000070903904020065;2022-04-11;2022-06-10
721742;470010002000000070903903010041;2021-10-08;2021-11-04
3019071;470010002000000076901903010344;2019-03-27;2020-11-24
687808;470010002000000070905922020428;2021-08-30;2021-09-13
698670;470010002000000070903902030031;2021-11-03;2021-12-24
1064110;470010002000000070905910040196;2022-06-10;2022-10-07
821783;470010106000000560901901030024;2021-11-08;2022-04-08
1007710;470010106000000560901905020264;2022-02-09;2022-02-14
708368;470010104000000910903901010148;2018-01-23;2018-02-02
1024057;470010002000000076901903030359;2019-01-28;2020-11-24
1045465;470010002000000070905913020246;2021-08-30;2021-09-13
1016995;470010106000000560901904030213;2022-02-09;2022-02-14
659679;470010002000000070905909030171;2022-04-28;2022-06-21
789258;470010002000000070903919010361;2021-11-12;2021-12-20
3023481;470010002000000076901908020195;2019-06-13;2020-11-24
1003759;470010002000000070903917040334;2022-02-16;2022-05-13
3017949;470010002000000076901902030290;2019-06-27;2020-11-24
861353;470010002000000070903913030252;2021-08-02;2021-08-26
3017952;470010002000000076901903010337;2019-03-26;2020-11-24
821385;470010106000000560901901020011;2022-02-25;2022-04-08
1020685;470010002000000070902914020266;2021-08-26;2021-09-29
940603;470010002000000070905907010122;2021-08-30;2021-09-13
938787;470010002000000070903902020027;2021-11-17;2022-01-19
720792;470010002000000070902905020088;2021-09-29;2021-11-24
662518;470010002000000070903904030069;2021-11-19;2022-01-19
3013884;470010106000000560901904070242;2022-02-09;2022-02-14
671743;470010002000000070902909010162;2021-11-18;2022-01-26
685260;470010002000000070903906020106;2022-02-16;2022-04-05
1028849;470010002000000070902908030149;2021-11-11;2022-01-26
667654;470010002000000070905904030070;2022-04-22;2022-06-29
909557;470010002000000070903908050160;2021-10-29;2021-12-29
966334;470010002000000070905919050378;2021-08-30;2021-09-13
1069839;470010002000000070903916040316;2021-11-04;2021-12-15
683292;470010002000000076901903060380;2018-12-07;2020-11-24
668170;470010002000000070905903050059;2021-08-30;2021-09-13
947875;470010002000000070905905040094;2022-04-27;2022-10-07
3017049;470010002000000076901908020182;2019-05-27;2020-11-24
722100;470010002000000070903914040274;2021-09-29;2021-11-04
722784;470010002000000070905913030251;2022-03-30;2022-07-01
1060069;470010002000000076901905070516;2019-07-19;2020-11-24
1069763;470010002000000070902911040216;2021-11-19;2022-01-28
