t_id_interesado;tipo_interesado;tipo_documento;documento_identidad;primer_nombre;primer_apellido
597396;Persona_Natural;Secuencial;000000000000;SOCIEDAD-MULTICOMERCIAL-LIMITADA;
600773;Persona_Natural;Secuencial;000000000000;INVERHOTELES-SOCIEDAD-ANONIMA;
598542;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
595623;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
600453;Persona_Natural;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI;
595816;Persona_Natural;Secuencial;000000000000;MUNICIPIO-DE-SANTA-MARTA;
601809;Persona_Natural;Secuencial;000000000000;AGRUPACION-COMERCIAL-CENTRO-EJECU;
598464;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
600560;Persona_Natural;Secuencial;000000000000;GOMEZ-SANTOS-Y-COMPANIA-LIMITADA;
602048;Persona_Natural;Secuencial;000000000000;SEDIVISA-SOCIEDAD-POR-ACCIONES-SI;
593897;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
604071;Persona_Natural;Secuencial;000000000000;INVERSIONES-RAMIREZ-PEREZ-SOCIEDA;
595454;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
592721;Persona_Natural;Secuencial;000000000000;INVERSIONES-TROUT-GUARDIOLA-LIMIT;
596387;Persona_Natural;Secuencial;000000000000;JUNTA-ACCION-COMUNAL-TAGANGA;
602172;Persona_Natural;Secuencial;000000000000;DESMAR-SOCIEDAD-DESCONTAMINACION-;
594516;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
599914;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
593802;Persona_Natural;Secuencial;000000000000;ASAMBLEA-IGLESIA-CRISTIANA;
600109;Persona_Natural;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA;
594462;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
594386;Persona_Natural;Secuencial;000000000000;ASOVIAC-ASOCIACION-PROVIVIENDA-PO;
594172;Persona_Natural;Secuencial;000000000000;SOCIEDAD-ZUME-LIMITADA;
601118;Persona_Natural;Secuencial;000000000000;CONSTRUCCIONES-GAMMA-LIMITADA;
598694;Persona_Natural;Secuencial;000000000000;FIDUCIARIA-LA-PREVISORA-SOCIEDAD-;
604496;Persona_Natural;Secuencial;000000000000;MODAS-Y-ESTILOS-DE-COLOMBIA-LIMIT;
599845;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
596024;Persona_Natural;Secuencial;000000000000;COMPANIA-AGRICOLA-EL-RECREO-SOCIE;
600255;Persona_Natural;Secuencial;000000000000;COMERCIALIZADORA-PATRY-SOCIEDAD-P;
603240;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-DE-MARQUE;
593639;Persona_Natural;Secuencial;000000000000;ARCAS-INMOBILIARIA-SOCIEDAD-ANONI;
602496;Persona_Natural;Secuencial;000000000000;ASOPLAM-ASOCIACION-DE-PESCADORES-;
592314;Persona_Natural;Secuencial;000000000000;VACANTE-CATASTRAL;
602864;Persona_Natural;Secuencial;000000000000;PAPACHAMA-ASOCIADOS-SOCIEDAD-ENCO;
597365;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-EL-ROSAL-LIMITADA;
598478;Persona_Natural;Secuencial;000000000000;COMERCIALIZADORA-PATRY-SOCIEDAD-P;
604425;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-LA-COQUERA-LIMITADA;
595119;Persona_Natural;Secuencial;000000000000;SERNA-Y-COMPANIA-SOCIEDAD-EN-COMA;
592664;Persona_Natural;Secuencial;000000000000;GRANADOS-LUNA-HERMANOS;
597381;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-EL-ROSAL-LIMITADA;
598613;Persona_Natural;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA;
599843;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
592328;Persona_Natural;Secuencial;000000000000;CABILDO-DE-RESGUARDO-INDIGENA-KOG;
593797;Persona_Natural;Secuencial;000000000000;VACANTE-CATASTRAL;
604427;Persona_Natural;Secuencial;000000000000;IGLESIA-CRISTIANA-LA-VICTORIA;
596161;Persona_Natural;Secuencial;000000000000;COORPORACION-DE-PESCADORES-CHINCH;
602547;Persona_Natural;Secuencial;000000000000;VINOR-ASOCIACION-MINI-CADENA-PROD;
598353;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
603186;Persona_Natural;Secuencial;000000000000;CLUBDETCAR-CLUB-DEPORTIVO-TORNCAL;
595631;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
596122;Persona_Natural;Secuencial;000000000000;MUNICIPIO-DE-SANTA-MARTA;
600339;Persona_Natural;Secuencial;000000000000;INEM-SEDE-LAS-MALVINAS-INSTITUCIO;
596170;Persona_Natural;Secuencial;000000000000;I-C-B-F-INSTITUTO-COLOMBIANO-DE-B;
604400;Persona_Natural;Secuencial;000000000000;IGLESIA-CRISTIANA-CUADRANGULAR;
592176;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD;
594776;Persona_Natural;Secuencial;000000000000;EMPRESA-PUERTOS-DE-COLOMBIA-TERMI;
596635;Persona_Natural;Secuencial;000000000000;FONDO-PARA-LA-REHABILITACION-SOCI;
599202;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
602580;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-DE-CABANA;
593642;Persona_Natural;Secuencial;000000000000;ARCAS-INMOBILIARIA-SOCIEDAD-ANONI;
602966;Persona_Natural;Secuencial;000000000000;INDERENA;
594397;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
600044;Persona_Natural;Secuencial;000000000000;ACUAMARTA-SOCIEDAD-ANONIMA;
597537;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-VEREDA-LO;
599897;Persona_Natural;Secuencial;000000000000;INVERSIONES-DONADO-LIMITADA;
593894;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
602176;Persona_Natural;Secuencial;000000000000;INVERSIONES-BERILIO-SOCIEDAD-ANON;
597883;Persona_Natural;Secuencial;000000000000;INVERSIONES-PEGASO-LIMITADA;
603296;Persona_Natural;Secuencial;000000000000;IGLESIA-EBENESER;
598465;Persona_Natural;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-;
603645;Persona_Natural;Secuencial;000000000000;DIOCESIS-DE-SANTA-MARTA;
600435;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-DEL-BARRI;
612971;Persona_Natural;Secuencial;000000000000;URBANIZACION-LOS-CERROS-LIMITADA;
599841;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
596193;Persona_Natural;Secuencial;000000000000;KONA-TURISTICA-LIMITADA;
603422;Persona_Natural;Secuencial;000000000000;COMERSANLTDA-COMERCIALIXZADORA-SA;
600996;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
598145;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
596585;Persona_Natural;Secuencial;000000000000;ECOVIP-CORPORACION-ECOLOGICA-DE-V;
595471;Persona_Natural;Secuencial;000000000000;M-A-ZUNIGA-E-HIJOS-LIMITADA;
600732;Persona_Natural;Secuencial;000000000000;CONJUNTO-RESIDENCIAL-VILLA-DANY;
598496;Persona_Natural;Secuencial;000000000000;PAEZ-CORREA-JOSE-JOAQUIN;
601339;Persona_Natural;Secuencial;000000000000;CONGREGACION-SAGRADO-CORAZON;
599842;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
594855;Persona_Natural;Secuencial;000000000000;CARLOS-LACOUTURE-E-HIJOS-LIMITADA;
603666;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
608700;Persona_Natural;Cedula_Ciudadania;1004352473;MARIANA ISABEL MARCUCCI CAMPO;
599700;Persona_Natural;Secuencial;000000000000;SERNA-Y-COMPANIA-SOCIEDAD-ENCOMAN;
595193;Persona_Natural;Secuencial;000000000000;DIMAR-MINISTERIO-DE-DEFENSA-NACIO;
599573;Persona_Natural;Secuencial;000000000000;CAVIVES-LIMITADA;
597643;Persona_Natural;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-;
601255;Persona_Natural;Secuencial;000000000000;DISGRAFICAS-LIMITADA;
595950;Persona_Natural;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA;
600233;Persona_Natural;Secuencial;000000000000;IMPSAT-SOCIEDAD-ANONIMA;
600292;Persona_Natural;Secuencial;000000000000;COLEGIO-SAN-MARTIN-DE-PORRES-DE-V;
598814;Persona_Natural;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-;
602343;Persona_Natural;Secuencial;000000000000;HERMANOS-BONILLA-ARIAS-LIMITADA;
604424;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-LA-COQUERA-LIMITADA;
601485;Persona_Natural;Secuencial;000000000000;INVERSIONES-REYES-VELASQUEZ-Y-COM;
599274;Persona_Natural;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI;
603882;Persona_Natural;Secuencial;000000000000;JOSE-LACOUTURE-Y-COMPANIA-LIMITAD;
599481;Persona_Natural;Secuencial;000000000000;LEON-Y-CORREA-LIMITADA;
598029;Persona_Natural;Secuencial;000000000000;CORPORACION-DE-UNIFICACION-SUPERI;
600240;Persona_Natural;Secuencial;000000000000;FONDO-PARA-LA-REHABILITACION-SOCI;
596147;Persona_Natural;Secuencial;000000000000;DOICESIS-DE-SANTA-MARTA;
594968;Persona_Natural;Secuencial;000000000000;PLAYALINDA-SOCIEDAD-ANONIMA;
594655;Persona_Natural;Secuencial;000000000000;ORTODENT-CLINICA-DE-ORTADONCIA-LI;
593641;Persona_Natural;Secuencial;000000000000;ARCAS-INOMIBILIARIA-SOCIEDAD-ANON;
600728;Persona_Natural;Secuencial;000000000000;CONJUNTO-RESIDENCIAL-VILLA-DANY;
599061;Persona_Natural;Secuencial;000000000000;EMPOMARTA-EMPRESA-DE-OBRAS-SANITA;
602278;Persona_Natural;Secuencial;000000000000;CISA-CENTRAL-DE-INVERSIONES-SOCIE;
600273;Persona_Natural;Secuencial;000000000000;PARQUE-CLUB-SORRENTO;
603938;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD;
600897;Persona_Natural;Secuencial;000000000000;COOETERMARIT-COPERATIVA-DE-PENSIO;
595585;Persona_Natural;Secuencial;000000000000;CAJAMAG-CAJA-DE-COMPENSACION-FAMI;
538183;Persona_Natural;Cedula_Extranjeria;79288941;HECTOR;
599919;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
594319;Persona_Natural;Secuencial;000000000000;HERNANDEZ-Y-GALLO-Y-COMPANIA-SOCI;
593321;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-MAGDALENA;
531056;Persona_Natural;Cedula_Ciudadania;4972652;BRICENO-DEL-RIO-RAFAEL;
603041;Persona_Natural;Secuencial;000000000000;COLEGIO-BELLA-VISTA;
597614;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-DEL-MAGDALENA;
603690;Persona_Natural;Secuencial;000000000000;INDERENA;
599210;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
598710;Persona_Natural;Secuencial;000000000000;INVERSIONES-SERRANO-OGLIASTRI-LIM;
598504;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
603192;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
596601;Persona_Natural;Secuencial;000000000000;CASA-CURAL;
600357;Persona_Natural;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI;
593737;Persona_Natural;Secuencial;000000000000;VACANTE-CATASTRAL;
599130;Persona_Natural;Secuencial;000000000000;AUTOMOTORA-DEL-MAGDALENA;
595727;Persona_Natural;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA;
599953;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
598894;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
596000;Persona_Natural;Secuencial;000000000000;ASOCIACION-DE-VIVIENDA-SANTA-MART;
604457;Persona_Natural;Secuencial;000000000000;INVERSIONES-DR-LM-LIMITADA;
594985;Persona_Natural;Secuencial;000000000000;CLINICA-DE-LA-MUJER-LIMITADA;
595614;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
599044;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
594392;Persona_Natural;Secuencial;000000000000;ASOCIACION-COLONIA-DE-CHIRIGUANA;
596652;Persona_Natural;Secuencial;000000000000;PUESTO-DE-SALUD-GUACHACA;
514089;Persona_Natural;NIT;9008060044;ANTARES CONSTRUCTORA E INMOBILIARIA SAS;
595719;Persona_Natural;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA;
598843;Persona_Natural;Secuencial;000000000000;FUNDACION-SERVICIO-JUVENIL;
604549;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-LA-COQUERA-LIMITADA;
601211;Persona_Natural;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA;
600062;Persona_Natural;Secuencial;000000000000;PROCONSTRUCCIONES-DEL-MAGDALENA-L;
602859;Persona_Natural;Secuencial;000000000000;INVERSIONES-GAIRACA-LIMITADA;
604372;Persona_Natural;Secuencial;000000000000;URBANIZACION-LOS-CERROS-LIMITADA;
596604;Persona_Natural;Secuencial;000000000000;IGLESIA-EVANGELICA-CUADRANGULAR;
595477;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-COOPERATIVA-DE-COLOMB;
601270;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-DEL-BARRI;
602568;Persona_Natural;Secuencial;000000000000;INMOBILIARIA-SANTA-MARTA-LIMITADA;
601655;Persona_Natural;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA;
597318;Persona_Natural;Secuencial;000000000000;JUNTA-ACCION-COMUNAL-TAGANGA;
597836;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
602388;Persona_Natural;Secuencial;000000000000;PUESTO-DE-SALUD-DE-SAN-ISIDRO;
596321;Persona_Natural;Secuencial;000000000000;EMSOLMEC-LIMITADA;
597837;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
599971;Persona_Natural;Secuencial;000000000000;CENTRO-MEDICO-Y-COMERCIAL-LOS-ALC;
600993;Persona_Natural;Secuencial;000000000000;INVERSIONES-DIAZGRANADOS-LIMITADA;
600781;Persona_Natural;Secuencial;000000000000;CLINICA-AVELLANEDA-OTORRINO-LARIN;
598773;Persona_Natural;Secuencial;000000000000;AGROPECUARIA-E-INVERSIONES-COTES-;
596347;Persona_Natural;Secuencial;000000000000;COMPANIA-AGRICOLA-EL-RECREO-SOCIE;
604296;Persona_Natural;Secuencial;000000000000;G-C-C-Y-COMPANIA-SOCIEDAD-EN-COMA;
600192;Persona_Natural;Secuencial;000000000000;ADINEG-ADMINISTRADORA-DE-INVERSIO;
600311;Persona_Natural;Secuencial;000000000000;CORPORACION-DE-PESCADORES-CHINCHO;
604022;Persona_Natural;Secuencial;000000000000;CARLOS-LACOUTURE-E-HIJOS-LIMITADA;
595366;Persona_Natural;Secuencial;000000000000;INDISTRAN-INSTITUTO-DISTRITAL-DE-;
603662;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
603245;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-DE-MARQUE;
600113;Persona_Natural;Secuencial;000000000000;VEVA-SOCIEDAD-EN-COMANDITA;
598081;Persona_Natural;Secuencial;000000000000;CARLOS-LACOUTURE-E-HIJOS-LIMITADA;
653790;Persona_Natural;Cedula_Ciudadania;8002422963;INVERSIONES-TURISTICAS-BURITACA-S;
600057;Persona_Natural;Secuencial;000000000000;PEDRO-N-AHUMADA-Y-COMPANIA-LIMITA;
595194;Persona_Natural;Secuencial;000000000000;DIMAR-MINISTERIO-DE-DEFENSA-NACIO;
593237;Persona_Natural;Secuencial;000000000000;HERNANDEZ-COBA-LIMITADA;
603664;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
603153;Persona_Natural;Secuencial;000000000000;LA-NACION-MINISTERIO-DE-OBRAS-PUB;
596766;Persona_Natural;Secuencial;000000000000;ESCUELA-DE-ACCION-COMUNAL-TAYRONA;
598704;Persona_Natural;Secuencial;000000000000;INVERSIONES-SERRANO-OGLIASTRI-LIM;
603076;Persona_Natural;Secuencial;000000000000;FUNDACION-ECOMENTAL;
600455;Persona_Natural;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI;
601568;Persona_Natural;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN;
598890;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
595633;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
598891;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
598031;Persona_Natural;Secuencial;000000000000;SOCIEDAD-DEL-CARMEN-LA-FE;
600241;Persona_Natural;Secuencial;000000000000;FONDO-PARA-LA-REHABILITACION-SOCI;
593535;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD;
603652;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
598546;Persona_Natural;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA;
595848;Persona_Natural;Secuencial;000000000000;L-C-M-Y-ASOCIADOS-LIMITADA-Y-COMP;
592337;Persona_Natural;Secuencial;000000000000;ASOCIACION-RENOVACION-CARISMATICA;
602122;Persona_Natural;Secuencial;000000000000;MISION-EVANGELICA;
597729;Persona_Natural;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA;
595930;Persona_Natural;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA;
599764;Persona_Natural;Secuencial;000000000000;ZAWADI-GOMEZ-Y-COMPANIA-SOCIEDAD-;
594027;Persona_Natural;Secuencial;000000000000;SOCIEDAD-DE-BIBLIAS-Y-TRATADOS-LA;
601570;Persona_Natural;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN;
599443;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
592223;Persona_Natural;Secuencial;000000000000;ASOCIACION-DE-LANCHEROS-Y-TRANSPO;
597972;Persona_Natural;Secuencial;000000000000;SOCIEDAD-CONSTRUCTORA-DEL-BARRIO-;
596637;Persona_Natural;Secuencial;000000000000;MERCADO-COMUNITARIO-DE-BASTIDAS;
595607;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
600254;Persona_Natural;Secuencial;000000000000;COMERCIALIZADORA-PATRY-SOCIEDAD-P;
592646;Persona_Natural;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA;
569443;Persona_Natural;NIT;9011153434;MARLAC S.A.S;
603451;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
599217;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
599951;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
599378;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-LA-PAZ;
603011;Persona_Natural;Secuencial;000000000000;RESGUARDO-KOGI-ARSARIO;
603507;Persona_Natural;Secuencial;000000000000;AGRICOLA-BURITACA-LIMITADA;
600163;Persona_Natural;Secuencial;000000000000;PAPEL-MUEBLES-LIMITADA;
597923;Persona_Natural;Secuencial;000000000000;INVIMOR-INVERSIONES-OLARTE-MORALE;
513261;Persona_Natural;Cedula_Ciudadania;8600431866;SERVICIOS-FINANCIEROS-SOCIEDAD-AN;
593788;Persona_Natural;Secuencial;000000000000;PATUCA-LIMITADA;
600865;Persona_Natural;Secuencial;000000000000;AGRUPACION-COMERCIAL-CENTRO-EJECU;
601817;Persona_Natural;Secuencial;000000000000;LACOUTURE-PINEDO-Y-COMPANIA-SOCIE;
595625;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
603676;Persona_Natural;Secuencial;000000000000;CONSTRUCCIONES-E-INVERSIONES-BETA;
593646;Persona_Natural;Secuencial;000000000000;VACANTE-CATASTRAL;
598892;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
596586;Persona_Natural;Secuencial;000000000000;ECOVIP-CORPORACION-ECOLOGICA-DE-V;
636610;Persona_Natural;Cedula_Ciudadania;36543583;PALACIO-ORTIZ-GLORIA-AMPARO;
592768;Persona_Natural;Secuencial;000000000000;VACANTE-CATASTRAL;
599439;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
596702;Persona_Natural;Secuencial;000000000000;DIRECCION-NACIONAL-DE-ESTUPEFACIE;
598580;Persona_Natural;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA;
595626;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
604307;Persona_Natural;Secuencial;000000000000;PUESTO-DE-SALUD-11-DE-NOVIEMBRE;
601313;Persona_Natural;Secuencial;000000000000;SOCIEDAD-MEDICA-DE-ESPECIALISTAS-;
603650;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
600216;Persona_Natural;Secuencial;000000000000;CERRO-BLANCO-SOCIEDAD-ANONIMA;
598680;Persona_Natural;Secuencial;000000000000;CARLOS-A-LACOUTURE-E-HIJOS-LIMITA;
600041;Persona_Natural;Secuencial;000000000000;ASPROVIMA-ASOCIACION-PROVIVIENDA-;
596822;Persona_Natural;Secuencial;000000000000;ECOVIP-CORPORACION-ECOLOGICA-DE-V;
604382;Persona_Natural;Secuencial;000000000000;RADIO-CADENA-NACIONAL-TRANSMISORE;
603078;Persona_Natural;Secuencial;000000000000;SECRETARIA-DE-SALUD-DEL-MAGDALENA;
599844;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
595934;Persona_Natural;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA;
603871;Persona_Natural;Secuencial;000000000000;CONGREGACION-DE-HIJAS-DE-MARIA;
604065;Persona_Natural;Secuencial;000000000000;DAVILA-Y-FUENTES-LIMITADA;
599225;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
597220;Persona_Natural;Secuencial;000000000000;AGRUPACION-COMERCIAL-CENTRO-EJECU;
596527;Persona_Natural;Secuencial;000000000000;INSTITUTO-EDUCATIVO-DISTRITAL;
601937;Persona_Natural;Secuencial;000000000000;IGLESIA-ASAMBLEA-DE-DIOS-CENTRO-C;
598850;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
597503;Persona_Natural;Secuencial;000000000000;LA-CASA-DE-LAS-ALFOMBRAS-LIMITADA;
595303;Persona_Natural;Secuencial;000000000000;PROYECTOS-AGRICOLAS-E-INMOBILIARI;
603088;Persona_Natural;Secuencial;000000000000;FAYAD-MANZUR-Y-COMPANIA-SOCIEDAD-;
598025;Persona_Natural;Secuencial;000000000000;IGLESIA-CRISTIANA-PENTECOSTES-DE-;
603894;Persona_Natural;Secuencial;000000000000;AGRICOLA-SANTA-ROSA-SOCIEDAD-ANON;
598978;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
601790;Persona_Natural;Secuencial;000000000000;GONZALEZ-Y-COMPANIA-LIMITADA;
601835;Persona_Natural;Secuencial;000000000000;AGROPECUARIA-NUESTRA-SENORA-LIMIT;
603614;Persona_Natural;Secuencial;000000000000;ASOVIAC-ASOCIACION-PROVIVIENDA-PO;
600471;Persona_Natural;Secuencial;000000000000;INVERSIONES-OSMAN-Y-COMPANIA-LIMI;
600838;Persona_Natural;Secuencial;000000000000;FONDO-PARA-LA-REHABILITACION-SOCI;
599943;Persona_Natural;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN;
597141;Persona_Natural;Secuencial;000000000000;IGLESIA-CONCILIO-EVANGELICO-DIOS-;
594565;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
597100;Persona_Natural;Secuencial;000000000000;TELECOM-EMPRESA-NACIONAL-DE-TELEC;
599924;Persona_Natural;Secuencial;000000000000;HERNANDEZ-SANCHEZ-HERMANOS-Y-COMP;
598575;Persona_Natural;Secuencial;000000000000;MIPKO-CONSTRUCCIONES-SOCIEDAD-ANO;
597380;Persona_Natural;Secuencial;000000000000;CONSTRUCTORA-EL-ROSAL-LIMITADA;
604572;Persona_Natural;Secuencial;000000000000;INSTITUCION-EDUCATIVA-RURAL-LA-TA;
604378;Persona_Natural;Secuencial;000000000000;JUNTA-DE-ACCION-COMUNAL-BARRIO-CI;
600735;Persona_Natural;Secuencial;000000000000;CONJUNTO-RESIDENCIAL-VILLA-DANY;
600331;Persona_Natural;Secuencial;000000000000;CONSTRUCCIONES-E-INVERSIONES-SOFI;
602284;Persona_Natural;Secuencial;000000000000;SANTA-CRUZ-DE-LA-BAHIA-CONSTRUCCI;
595293;Persona_Natural;Secuencial;000000000000;FONDO-DE-EMPLEADOS-DEL-INSTITUTO-;
598889;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
604031;Persona_Natural;Secuencial;000000000000;HERMANOS-GUIDO-PONCE-LIMITADA;
597981;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
595088;Persona_Natural;Secuencial;000000000000;RASTA-LIMITADA;
598467;Persona_Natural;Secuencial;000000000000;ORGANIZACION-RADIAL-OLIMPICA-SOCI;
595611;Persona_Natural;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA;
601361;Persona_Natural;Secuencial;000000000000;CONSTRUCCIONES-GAMMA-LIMITADA;
599041;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
600523;Persona_Natural;Secuencial;000000000000;SERNA-Y-COMPANIA-SOCIEDAD-ENCOMAN;
608701;Persona_Natural;Cedula_Ciudadania;1221967909;KATHERINE ELENA POLO CUELLO;
599482;Persona_Natural;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA;
